2.679410255337141056e+00,7.826848884749865176e-02,1.741428459847464971e+00,1.600017468774757035e+00,6.938666491247857081e-03,8.649120223011588227e-01,3.778677987989161879e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.242750218879267777e+03,5.253849763660745111e+02
2.749945115277665053e+00,9.341079104400230870e-02,1.672334406282840913e+00,1.296555319554552055e+00,1.475491231868593031e-02,1.051950659134774035e+00,4.768837495629266732e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.535453135775989267e+03,5.261924253836984917e+02
2.689500162441960107e+00,1.100509028739251050e-01,1.732223123646279062e+00,1.152890768552297107e+00,1.716241336267692111e-02,1.196655199353948040e+00,5.440157423442263385e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.592930612183301946e+03,6.333789018850823140e+02
2.657785982821156079e+00,1.650462544346849025e-01,1.759327662535864034e+00,1.566626791584744050e+00,1.394191823653580069e-02,6.237566007177338667e-01,3.090880933329892000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.157473612483187935e+03,5.354899144655968257e+02
2.905861201944309968e+00,8.929213475961741975e-02,1.584002195672393087e+00,1.151334703212703037e+00,1.082083153208347921e-02,1.072871932996017019e+00,5.114857385004177859e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.925203966333271637e+03,5.567579965006400471e+02
2.756649957450925115e+00,9.047406828615957297e-02,1.694995261426585076e+00,1.014082134755168063e+00,9.320240639716341133e-03,1.289996507536611992e+00,5.883599031649661137e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.243210975805084672e+03,6.700638817144703125e+02
2.779924890937095050e+00,1.099161255178587038e-01,1.656075613468318108e+00,1.157711375381714092e+00,5.773008633136094379e-03,1.162432069575934035e+00,5.301142910810177078e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.626622733035472265e+03,5.793155306359039969e+02
2.681524245869013168e+00,1.022043755013491984e-01,1.765043910838556940e+00,1.255922242867810068e+00,6.430904393639602125e-03,1.064712461759401041e+00,4.878445036862006923e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.625492385434909920e+03,5.825044599410067576e+02
2.705733645089338779e+00,1.310410011964812937e-01,1.672304883486501970e+00,1.206866414165945089e+00,6.501849919457192975e-04,1.132511956729737923e+00,5.132330820427448703e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.954675677030322731e+03,7.060589671304059038e+02
2.764134399392006891e+00,9.707881429612467972e-02,1.661968726986519984e+00,9.435339981408042975e-01,1.634654885002797967e-03,1.374433305358701007e+00,6.207418533848790831e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.008787632391059560e+03,6.111078233414312990e+02
