epoch,RMSE_P,RMSE_T,loss,mean_absolute_error,mean_absolute_percentage_error,root_mean_squared_error,val_RMSE_P,val_RMSE_T,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_root_mean_squared_error
49,1068.9075927734375,27.51853370666504,0.009451224468648434,0.06079977750778198,19818.435546875,0.09721741080284119,1118.2222900390625,28.547019958496094,0.01052005309611559,0.06413238495588303,18613.78125,0.10256730765104294
50,1068.37890625,27.49668312072754,0.009444434195756912,0.06079065054655075,17820.955078125,0.09718248248100281,1112.3851318359375,28.398935317993164,0.010411426424980164,0.061237651854753494,21481.552734375,0.10203639417886734
51,1066.6241455078125,27.419527053833008,0.009407168254256248,0.060605622828006744,18532.630859375,0.09699055552482605,1110.6055908203125,29.07888412475586,0.010456673800945282,0.06275425851345062,29242.4609375,0.1022578775882721
52,1065.4420166015625,27.47530746459961,0.009404746815562248,0.06065277010202408,18849.4609375,0.0969780758023262,1105.34716796875,28.57366943359375,0.010328501462936401,0.06258399039506912,21722.41796875,0.10162923485040665
53,1062.043212890625,27.443836212158203,0.009340212680399418,0.060330670326948166,17772.11328125,0.09664477407932281,1112.3082275390625,28.503076553344727,0.010420536622405052,0.06168096140027046,33509.84765625,0.10208103060722351
54,1061.0008544921875,27.518667221069336,0.009336664341390133,0.06040604040026665,16497.8671875,0.0966264083981514,1111.8216552734375,28.426342010498047,0.010424816980957985,0.0631403997540474,20053.38671875,0.10210199654102325
55,1056.9083251953125,27.348554611206055,0.009258504956960678,0.06014103814959526,18490.578125,0.09622112661600113,1124.81640625,28.88943862915039,0.010674615390598774,0.06513438373804092,30199.001953125,0.10331802815198898
56,1054.4810791015625,27.309532165527344,0.009219682775437832,0.060048364102840424,18276.650390625,0.09601917862892151,1107.155517578125,28.582014083862305,0.010366519913077354,0.06300131231546402,25376.458984375,0.10181611031293869
57,1057.4461669921875,27.33468246459961,0.009267007932066917,0.06010857969522476,17989.203125,0.09626530110836029,1105.729248046875,28.655715942382812,0.010362043045461178,0.062367428094148636,21845.33203125,0.10179412364959717
58,1055.27099609375,27.198423385620117,0.00921413954347372,0.06002412736415863,17532.5234375,0.09599030762910843,1106.3411865234375,28.46156120300293,0.010333064012229443,0.06266385316848755,25644.431640625,0.10165168344974518
59,1052.3284912109375,27.208820343017578,0.009178683161735535,0.0598587766289711,18206.857421875,0.09580544382333755,1114.6953125,28.744853973388672,0.010497580282390118,0.06291237473487854,19921.72265625,0.10245770215988159
60,1047.972412109375,27.14524269104004,0.009104613214731216,0.05947544798254967,17657.1484375,0.09541809558868408,1094.7449951171875,28.24459457397461,0.010101847350597382,0.06160358712077141,20955.654296875,0.1005079448223114
61,1046.810546875,27.256210327148438,0.00909921433776617,0.0596943199634552,17908.689453125,0.09538980573415756,1107.1614990234375,28.239164352416992,0.010307075455784798,0.061747509986162186,21834.015625,0.10152376443147659
62,1047.502197265625,27.211580276489258,0.0091091925278306,0.0595916286110878,16645.708984375,0.09544208645820618,1108.5072021484375,28.551605224609375,0.01035682950168848,0.06360968202352524,19071.294921875,0.10176850855350494
63,1047.0611572265625,27.140390396118164,0.009087314829230309,0.0597958080470562,16272.3388671875,0.09532740712165833,1095.6585693359375,28.678728103637695,0.010173341259360313,0.061858128756284714,26033.984375,0.10086297988891602
64,1041.8260498046875,27.090106964111328,0.00901021808385849,0.05920074135065079,16150.3955078125,0.09492217004299164,1087.1968994140625,28.24658203125,0.010004867799580097,0.061193279922008514,22887.642578125,0.10002433508634567
65,1040.63330078125,27.162588119506836,0.009010492824018002,0.059419896453619,18255.998046875,0.09492362290620804,1116.01416015625,28.302703857421875,0.010474913753569126,0.06276897341012955,24754.646484375,0.10234703868627548
66,1040.34521484375,26.983354568481445,0.008971243165433407,0.05911147594451904,15975.521484375,0.0947166457772255,1088.807373046875,28.179569244384766,0.010005173273384571,0.060811374336481094,22667.26171875,0.10002585500478745
67,1037.9505615234375,26.953052520751953,0.008940748870372772,0.05903807282447815,14788.4091796875,0.09455554187297821,1085.3167724609375,28.23655891418457,0.009992589242756367,0.06097676232457161,22392.36328125,0.09996294230222702
68,1035.343017578125,26.879560470581055,0.008892146870493889,0.05878860130906105,16296.9248046875,0.09429818391799927,1086.2174072265625,28.476987838745117,0.010045427829027176,0.06180126219987869,24529.9375,0.10022687911987305
69,1032.308349609375,27.028051376342773,0.008867362514138222,0.05884348973631859,17350.4296875,0.09416667371988297,1081.6942138671875,28.263307571411133,0.009917313233017921,0.06007695570588112,24264.1640625,0.09958570450544357
70,1028.9268798828125,26.817901611328125,0.008801599033176899,0.05846451595425606,15964.958984375,0.093816839158535,1077.345703125,28.08563804626465,0.009846449829638004,0.06038060784339905,24576.09765625,0.09922927618026733
71,1030.5672607421875,27.040252685546875,0.008838624693453312,0.05905012786388397,16694.19140625,0.09401395916938782,1093.3642578125,28.12390899658203,0.010094568133354187,0.06211303174495697,20233.232421875,0.10047172755002975
72,1028.4847412109375,26.875965118408203,0.008795109577476978,0.05851394683122635,16907.69921875,0.09378224611282349,1102.516845703125,28.537403106689453,0.01025419682264328,0.06180610880255699,23769.64453125,0.10126300901174545
73,1031.2529296875,26.880537033081055,0.008831897750496864,0.05883913114666939,15171.5361328125,0.09397818148136139,1086.09716796875,28.319486618041992,0.009979745373129845,0.06101250648498535,18663.203125,0.09989867359399796
74,1031.7279052734375,26.87859535217285,0.008837979286909103,0.05913260951638222,15802.845703125,0.09401052445173264,1080.2174072265625,28.28284454345703,0.009889839217066765,0.06143542006611824,27269.755859375,0.09944767504930496
75,1024.95654296875,26.765989303588867,0.008732051588594913,0.05837896838784218,17458.791015625,0.09344545006752014,1072.8214111328125,28.280250549316406,0.00979153998196125,0.05977862328290939,22100.5,0.09895221143960953
76,1025.1326904296875,26.758459091186523,0.00873691588640213,0.05837357044219971,17731.013671875,0.0934714674949646,1086.6712646484375,28.55025291442871,0.01000693254172802,0.061075951904058456,17923.048828125,0.10003465414047241
77,1019.9041137695312,26.830535888671875,0.008665389381349087,0.05811620503664017,17355.724609375,0.0930880755186081,1076.2269287109375,28.090686798095703,0.00981949083507061,0.059583473950624466,25680.462890625,0.09909334033727646
78,1019.3518676757812,26.74335289001465,0.008656342513859272,0.0580362007021904,16243.47265625,0.09303946793079376,1082.2744140625,28.15363311767578,0.009900180622935295,0.060522083193063736,22834.068359375,0.0994996502995491
79,1018.75537109375,26.768840789794922,0.00864310935139656,0.058195728808641434,15332.5859375,0.09296832233667374,1071.550048828125,28.0895938873291,0.009746444411575794,0.06045963987708092,26578.00390625,0.09872408211231232
80,1016.309326171875,26.664274215698242,0.008596626110374928,0.05792272090911865,14511.74609375,0.09271799027919769,1086.0615234375,28.02914810180664,0.009962779469788074,0.06127741187810898,19849.83203125,0.09981372207403183
81,1016.8587036132812,26.72675323486328,0.008618536405265331,0.05817558243870735,17229.22265625,0.09283606708049774,1088.3492431640625,28.17418670654297,0.00997786782681942,0.06088876724243164,22909.791015625,0.09988927841186523
82,1016.6228637695312,26.661100387573242,0.008604245260357857,0.0579400360584259,14745.0244140625,0.09275906533002853,1074.8985595703125,27.93042755126953,0.009768670424818993,0.060099873691797256,25434.712890625,0.09883658587932587
83,1013.9884033203125,26.610536575317383,0.008554777130484581,0.05783836171030998,15441.9716796875,0.09249203652143478,1079.13427734375,28.420185089111328,0.009903496131300926,0.061359040439128876,22409.171875,0.09951630979776382
84,1013.2412109375,26.672969818115234,0.008564206771552563,0.05795237421989441,14715.7919921875,0.09254299849271774,1084.9305419921875,27.95008087158203,0.009900807403028011,0.060444846749305725,26879.224609375,0.0995028018951416
85,1012.112060546875,26.570415496826172,0.008528541773557663,0.05772589519619942,13945.1474609375,0.09235010296106339,1073.1102294921875,28.129667282104492,0.009791851043701172,0.06019985303282738,21957.765625,0.09895378351211548
86,1011.0713500976562,26.601795196533203,0.008523119613528252,0.0577850416302681,15240.5771484375,0.09232074022293091,1083.43408203125,28.085521697998047,0.009918789379298687,0.059681594371795654,25667.369140625,0.09959311783313751
87,1005.717529296875,26.472003936767578,0.008441072888672352,0.057207729667425156,14596.7705078125,0.09187531471252441,1076.9183349609375,27.681310653686523,0.00976688414812088,0.05959569662809372,19374.833984375,0.0988275483250618
88,1007.9136962890625,26.516027450561523,0.008465810678899288,0.057516977190971375,13876.5244140625,0.09200984239578247,1067.6640625,27.911678314208984,0.009660678915679455,0.06027688458561897,20774.60546875,0.09828874468803406
89,1008.8414916992188,26.716339111328125,0.008498559705913067,0.05774955824017525,13903.49609375,0.09218763560056686,1073.2052001953125,28.27986717224121,0.009779298678040504,0.060691673308610916,22504.8125,0.09889033436775208
90,1011.4698486328125,26.651227951049805,0.008530940860509872,0.057893332093954086,14216.5869140625,0.09236308932304382,1073.5382080078125,28.561676025390625,0.009837345220148563,0.06164311617612839,13869.552734375,0.09918339550495148
91,1003.3153076171875,26.511444091796875,0.008399932645261288,0.057106271386146545,15785.4560546875,0.09165114909410477,1081.943603515625,28.090818405151367,0.009859463199973106,0.06085261330008507,23348.8515625,0.09929482638835907
92,1001.5375366210938,26.416122436523438,0.008363978937268257,0.05702890455722809,14056.2451171875,0.09145478904247284,1060.4423828125,28.189838409423828,0.009586447849869728,0.06005996838212013,22349.681640625,0.09791040420532227
93,1000.707275390625,26.538589477539062,0.008361825719475746,0.057141270488500595,12167.6572265625,0.0914430171251297,1067.47705078125,28.04461669921875,0.009674569591879845,0.05939367786049843,23921.455078125,0.09835939109325409
94,1002.3681640625,26.461750030517578,0.00837334431707859,0.05712591111660004,15294.912109375,0.0915059819817543,1070.8624267578125,27.91080665588379,0.009693113155663013,0.060420069843530655,20060.060546875,0.09845361858606339
95,1002.59228515625,26.493450164794922,0.008388027548789978,0.05747722089290619,14274.2197265625,0.0915861651301384,1081.451171875,28.692472457885742,0.009921259246766567,0.060064516961574554,20630.02734375,0.09960552304983139
96,997.850830078125,26.341585159301758,0.008303961716592312,0.05676806718111038,12901.8544921875,0.09112608432769775,1058.109619140625,28.06229019165039,0.009545988403260708,0.05954676494002342,24874.994140625,0.09770357608795166
97,1000.6900634765625,26.399038314819336,0.008355502039194107,0.05709582567214966,15117.9912109375,0.09140843898057938,1073.486572265625,27.810760498046875,0.009744302369654179,0.059608299285173416,20860.955078125,0.0987132340669632
98,996.1713256835938,26.42989730834961,0.008302301168441772,0.056985076516866684,12526.5458984375,0.09111696481704712,1075.6905517578125,28.39756965637207,0.00983811542391777,0.061523545533418655,16142.3291015625,0.09918727725744247
99,1004.3812866210938,26.493066787719727,0.00841367244720459,0.05762786045670509,13465.015625,0.09172607213258743,1065.063720703125,28.162202835083008,0.009638887830078602,0.059756577014923096,20061.267578125,0.09817783534526825
100,993.0150756835938,26.39985466003418,0.00823705829679966,0.05670774355530739,14932.0146484375,0.09075824171304703,1063.7608642578125,28.393388748168945,0.009660273790359497,0.061100006103515625,21911.10546875,0.0982866883277893
101,992.891845703125,26.33807373046875,0.008237986825406551,0.056687552481889725,14755.443359375,0.09076335281133652,1053.609130859375,27.701078414916992,0.009457597509026527,0.058544497936964035,15349.224609375,0.09725017845630646
102,995.96484375,26.3312931060791,0.008288955315947533,0.056980714201927185,12839.9111328125,0.09104370325803757,1085.354736328125,28.244625091552734,0.00991829950362444,0.06186451390385628,12491.4482421875,0.09959065914154053
103,999.45166015625,26.394792556762695,0.008337634615600109,0.0574054941534996,14712.7724609375,0.09131064265966415,1054.42578125,28.05204963684082,0.009487886913120747,0.0599660724401474,19428.267578125,0.09740578383207321
104,992.130615234375,26.30881118774414,0.008223528042435646,0.0566956102848053,13506.505859375,0.09068366885185242,1068.98876953125,28.07211685180664,0.009682874195277691,0.06023465096950531,18708.591796875,0.09840159863233566
105,994.2774047851562,26.341520309448242,0.008257606998085976,0.05685201659798622,13256.3388671875,0.09087137877941132,1076.3748779296875,27.859272003173828,0.009786305949091911,0.06100542098283768,18370.373046875,0.09892576187849045
106,991.8230590820312,26.222537994384766,0.008213103748857975,0.05670712888240814,13073.3984375,0.09062617272138596,1064.367431640625,27.873207092285156,0.009588591754436493,0.05952725186944008,17752.626953125,0.09792135655879974
107,989.9085083007812,26.234485626220703,0.008189237676560879,0.056622833013534546,12159.2490234375,0.09049440920352936,1059.2958984375,28.291610717773438,0.009557217359542847,0.06057186797261238,20020.671875,0.09776102751493454
108,990.2078247070312,26.284866333007812,0.008193998597562313,0.05673205852508545,14059.7939453125,0.0905207097530365,1061.108154296875,27.80791473388672,0.009547212161123753,0.05953407660126686,21712.732421875,0.09770983457565308
109,983.5,26.168481826782227,0.008095634169876575,0.056070949882268906,14413.6357421875,0.0899757444858551,1057.5196533203125,27.5981388092041,0.009440270252525806,0.05881024897098541,15978.185546875,0.09716105461120605
110,989.315185546875,26.36994171142578,0.0081894900649786,0.05661570653319359,13717.703125,0.09049580246210098,1056.8402099609375,28.226669311523438,0.00954434648156166,0.05995742976665497,17348.1953125,0.09769517183303833
111,981.1453247070312,26.203189849853516,0.008062530308961868,0.05626329779624939,14304.76953125,0.08979159593582153,1053.6446533203125,27.708988189697266,0.009440925903618336,0.05958757922053337,20958.216796875,0.09716442972421646
112,986.059814453125,26.171125411987305,0.00812264159321785,0.056427959352731705,13088.0224609375,0.09012570232152939,1067.79248046875,27.604307174682617,0.009627752006053925,0.06096929684281349,18441.068359375,0.09812110662460327
113,986.278076171875,26.265644073486328,0.008137277327477932,0.056615687906742096,11977.7900390625,0.09020686149597168,1056.27392578125,27.652854919433594,0.00947228167206049,0.058859750628471375,18742.412109375,0.0973256528377533
114,979.667236328125,26.070899963378906,0.00802516657859087,0.05582185834646225,13641.0625,0.08958329260349274,1049.6627197265625,27.620210647583008,0.009359247982501984,0.05853591486811638,16870.142578125,0.09674320369958878
115,981.9055786132812,26.12494659423828,0.008061686530709267,0.05608481168746948,12477.2841796875,0.08978689461946487,1076.779296875,28.32064437866211,0.00984922144562006,0.062473732978105545,24426.3359375,0.09924324601888657
116,982.8780517578125,26.336055755615234,0.008102118037641048,0.05671095848083496,11293.2021484375,0.09001176804304123,1043.6534423828125,27.438077926635742,0.00927563477307558,0.05859292671084404,16178.8427734375,0.096310093998909
117,980.4488525390625,26.203519821166992,0.008056278340518475,0.056288521736860275,13729.36328125,0.08975677192211151,1052.114990234375,27.862754821777344,0.009425436146557331,0.05952751263976097,15079.78125,0.09708468616008759
118,982.406494140625,26.096668243408203,0.008078336715698242,0.05635455623269081,12445.103515625,0.08987956494092941,1069.619140625,27.345502853393555,0.009632427245378494,0.060769449919462204,17960.001953125,0.09814492613077164
119,983.0797119140625,26.222637176513672,0.008089770562946796,0.05657830461859703,13794.189453125,0.08994314819574356,1043.3519287109375,27.386472702026367,0.009247980080544949,0.057987336069345474,23877.4921875,0.09616641700267792
120,979.4022216796875,26.130653381347656,0.008035427890717983,0.05612155422568321,12458.1708984375,0.0896405503153801,1058.46630859375,28.200246810913086,0.00954458862543106,0.06032208725810051,26261.671875,0.09769640862941742
121,976.7267456054688,26.08948516845703,0.00798847060650587,0.055980831384658813,13499.412109375,0.0893782451748848,1054.3665771484375,28.015756607055664,0.009488033130764961,0.0599062517285347,20233.31640625,0.0974065363407135
122,973.7079467773438,26.044475555419922,0.007950828410685062,0.055693525820970535,11948.66015625,0.08916741609573364,1052.7044677734375,27.765098571777344,0.009443103335797787,0.05893469601869583,18125.568359375,0.09717562794685364
123,978.4696655273438,26.047931671142578,0.008014901541173458,0.0560724139213562,12180.7158203125,0.0895259901881218,1047.21630859375,27.434551239013672,0.009314521215856075,0.05848902836441994,18149.51953125,0.09651176631450653
124,975.5884399414062,26.12317657470703,0.007975463755428791,0.05597895756363869,12915.2275390625,0.08930545300245285,1048.0985107421875,27.70376968383789,0.009333410300314426,0.05866485461592674,16312.0595703125,0.09660957753658295
125,973.68310546875,26.024927139282227,0.007948496378958225,0.055763110518455505,13365.833984375,0.08915434032678604,1053.401123046875,28.127744674682617,0.009447629563510418,0.05954963341355324,15888.61328125,0.09719892591238022
126,974.2267456054688,26.12843894958496,0.007958604954183102,0.055921316146850586,13054.4609375,0.08921101689338684,1058.7816162109375,27.77789306640625,0.009509330615401268,0.05891691520810127,13747.375,0.09751579165458679
127,969.3780517578125,25.90140724182129,0.007869435474276543,0.05539875477552414,11585.11328125,0.08870984613895416,1071.6368408203125,27.9791202545166,0.0097317174077034,0.06111738085746765,16855.21484375,0.09864946454763412
128,972.5051879882812,26.14121437072754,0.007946507073938847,0.056049346923828125,12697.0546875,0.08914317935705185,1049.099365234375,27.719186782836914,0.009393906220793724,0.05943465605378151,19979.4609375,0.09692216664552689
129,973.518798828125,26.01446533203125,0.007937520742416382,0.0559130534529686,13785.1298828125,0.08909276127815247,1051.2257080078125,27.827823638916016,0.00940568558871746,0.059037286788225174,12564.1484375,0.0969829112291336
