epoch,RMSE_P,RMSE_T,loss,mean_absolute_error,mean_absolute_percentage_error,root_mean_squared_error,val_RMSE_P,val_RMSE_T,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_root_mean_squared_error
40,885.4625244140625,13.597761154174805,0.005862412042915821,0.041978709399700165,25056.935546875,0.07656639069318771,915.8790283203125,13.662158012390137,0.006185745354741812,0.04190094769001007,12449.716796875,0.07864951342344284
41,881.09033203125,13.49537181854248,0.005776316858828068,0.04142988473176956,23825.591796875,0.0760020837187767,909.60498046875,13.483805656433105,0.006121648009866476,0.04210963100194931,12718.5068359375,0.07824096083641052
42,886.3530883789062,13.573662757873535,0.0057685477659106255,0.041340041905641556,24207.0546875,0.07595095783472061,900.0704345703125,14.416611671447754,0.006070343311876059,0.043762899935245514,16568.138671875,0.07791240513324738
43,885.715087890625,13.662151336669922,0.005827342160046101,0.042041100561618805,22758.84375,0.07633702456951141,899.5029907226562,13.59838581085205,0.00605983380228281,0.04276462271809578,6106.53173828125,0.07784494012594223
44,882.4959106445312,13.538875579833984,0.005753588862717152,0.04163487255573273,23811.16015625,0.0758524164557457,885.1871337890625,13.312196731567383,0.005853145383298397,0.04156609624624252,11702.51953125,0.07650585472583771
45,876.1942749023438,13.512453079223633,0.0057028052397072315,0.04139169678092003,22921.98828125,0.07551691681146622,884.1837768554688,13.555052757263184,0.005831738468259573,0.041443832218647,9450.3369140625,0.07636582106351852
46,873.0052490234375,13.492948532104492,0.005667241755872965,0.0414079912006855,22273.72265625,0.07528108358383179,904.8151245117188,13.487088203430176,0.006045064423233271,0.04316066950559616,4858.81396484375,0.07775001227855682
47,875.5598754882812,13.49417781829834,0.005698999390006065,0.04168713465332985,22161.71484375,0.07549171149730682,884.7871704101562,13.554509162902832,0.005876620765775442,0.041403867304325104,9799.185546875,0.07665912061929703
48,871.1681518554688,13.561928749084473,0.005639796145260334,0.04136902466416359,24699.31640625,0.07509857416152954,876.7669677734375,13.817099571228027,0.005747094284743071,0.04116412624716759,12693.58984375,0.07580959051847458
49,871.0076293945312,13.3949613571167,0.005629688501358032,0.04107239469885826,25062.37890625,0.07503125071525574,873.9382934570312,13.0440034866333,0.005669798702001572,0.04105370491743088,11255.4951171875,0.07529807090759277
50,862.11767578125,13.375862121582031,0.005528105888515711,0.04071466997265816,25245.376953125,0.0743512362241745,891.8192138671875,13.129426956176758,0.005926738493144512,0.042564019560813904,9905.4248046875,0.07698530703783035
51,861.6622314453125,13.433682441711426,0.0055179288610816,0.04078470543026924,23164.52734375,0.07428276538848877,869.6950073242188,13.399019241333008,0.005711411591619253,0.04163748770952225,14966.41015625,0.0755738839507103
52,859.825439453125,13.329582214355469,0.005497405305504799,0.040704429149627686,20815.853515625,0.07414449006319046,866.3461303710938,13.452240943908691,0.005602627992630005,0.041874758899211884,9254.3212890625,0.07485070824623108
53,853.52783203125,13.338408470153809,0.005446854047477245,0.04050379991531372,25346.34765625,0.07380279898643494,877.9808349609375,13.38128662109375,0.005763886030763388,0.04100572317838669,14680.298828125,0.07592026144266129
54,849.393798828125,13.28349781036377,0.005392224527895451,0.04022221267223358,23471.216796875,0.07343176007270813,873.9251098632812,13.342917442321777,0.005678881425410509,0.042998164892196655,16226.130859375,0.07535835355520248
55,846.1083374023438,13.16382884979248,0.005350662395358086,0.039939723908901215,20032.86328125,0.0731482207775116,877.1221923828125,13.110779762268066,0.005752095021307468,0.042519666254520416,8079.29638671875,0.07584255933761597
56,848.6495361328125,13.307300567626953,0.005369342863559723,0.04027129337191582,21679.083984375,0.07327579706907272,865.7457885742188,13.598183631896973,0.005594006273895502,0.04255189001560211,13253.8369140625,0.07479309290647507
57,845.41845703125,13.28842830657959,0.005338842980563641,0.040232397615909576,22445.46484375,0.07306738942861557,911.7857055664062,13.26305866241455,0.006199283991008997,0.046503059566020966,7005.72509765625,0.07873553782701492
58,845.1251831054688,13.311452865600586,0.005335137248039246,0.040474288165569305,23335.66796875,0.07304202020168304,861.8984375,13.321771621704102,0.0055409693159163,0.040321674197912216,8239.3466796875,0.0744376927614212
59,842.8204956054688,13.201691627502441,0.005282799247652292,0.03990613669157028,20935.654296875,0.07268286496400833,855.3663940429688,13.755315780639648,0.005514088552445173,0.04168884828686714,8083.703125,0.07425691187381744
60,838.7333984375,13.167129516601562,0.005249956622719765,0.03980949893593788,21095.40234375,0.07245658338069916,868.4188842773438,13.078682899475098,0.005651365965604782,0.04131666570901871,12807.5908203125,0.07517556846141815
61,839.7123413085938,13.232861518859863,0.00524386391043663,0.03973992168903351,23549.830078125,0.07241452485322952,856.5014038085938,13.050883293151855,0.0055165719240903854,0.041046906262636185,8991.1083984375,0.07427362352609634
62,840.9668579101562,13.166736602783203,0.005251370370388031,0.03977908194065094,20133.419921875,0.07246633619070053,845.0604248046875,12.819940567016602,0.005371297709643841,0.0390065535902977,12021.892578125,0.07328914105892181
63,837.9495239257812,13.026623725891113,0.005230079870671034,0.03947938606142998,21034.673828125,0.07231929153203964,846.4788208007812,13.052887916564941,0.005381300579756498,0.04015349596738815,11119.3857421875,0.07335735112428665
64,834.1181030273438,13.374456405639648,0.005197468213737011,0.039543867111206055,22576.51953125,0.07209347188472748,847.6685180664062,13.085058212280273,0.005405828356742859,0.03941880166530609,11088.1025390625,0.0735243409872055
65,827.3642578125,13.119712829589844,0.005130418576300144,0.03914453461766243,20392.18359375,0.0716269388794899,870.5236206054688,12.918013572692871,0.0056503391824662685,0.04101547226309776,9690.9609375,0.07516873627901077
66,828.0474243164062,13.062808990478516,0.005129597615450621,0.039255786687135696,21328.38671875,0.07162120938301086,839.2438354492188,13.072897911071777,0.005335375666618347,0.0392947681248188,5931.37158203125,0.07304365932941437
67,835.6043701171875,13.068306922912598,0.005147348158061504,0.039461616426706314,20477.751953125,0.07174502313137054,891.0818481445312,13.292587280273438,0.005963469389826059,0.04436371475458145,10785.2763671875,0.07722350209951401
68,833.6795043945312,13.135588645935059,0.0051797376945614815,0.03969227522611618,19485.564453125,0.0719703957438469,863.9566040039062,13.261269569396973,0.005601395387202501,0.040725309401750565,8208.88671875,0.07484246790409088
69,822.43798828125,13.013657569885254,0.0050545562990009785,0.03883648291230202,21476.083984375,0.07109539955854416,839.5284423828125,12.847868919372559,0.005302459932863712,0.038811035454273224,11282.7587890625,0.07281798869371414
70,826.1288452148438,13.093314170837402,0.005094472784548998,0.039343155920505524,20497.833984375,0.07137557864189148,837.1281127929688,12.96557331085205,0.005290262866765261,0.03909606486558914,9574.0556640625,0.07273419946432114
71,818.5687255859375,12.942828178405762,0.005011127796024084,0.038696784526109695,21246.5234375,0.07078932225704193,862.8557739257812,13.238241195678711,0.005588489584624767,0.041274815797805786,7719.3291015625,0.0747561976313591
72,822.2686157226562,13.007554054260254,0.005035208538174629,0.03882106766104698,20432.1640625,0.07095920294523239,863.4273681640625,12.924544334411621,0.005620432086288929,0.040892116725444794,12323.072265625,0.07496954500675201
73,824.2572021484375,13.040508270263672,0.00505466852337122,0.03898883983492851,20238.25,0.07109618932008743,838.9359130859375,13.93021297454834,0.005385867785662413,0.04113377630710602,13568.9033203125,0.07338847219944
74,811.4869384765625,13.09814167022705,0.004941021092236042,0.03872888907790184,20587.185546875,0.0702923983335495,838.5101928710938,13.391743659973145,0.005314056761562824,0.04022997245192528,6538.83154296875,0.07289757579565048
75,811.5906372070312,12.984384536743164,0.0049315025098621845,0.03844872862100601,20834.875,0.07022465765476227,853.9849853515625,13.001666069030762,0.0054257772862911224,0.03991178795695305,13272.7607421875,0.07365987449884415
76,812.2570190429688,12.876063346862793,0.004920325707644224,0.03811874985694885,18169.04296875,0.07014503329992294,836.2716064453125,13.009241104125977,0.005279177334159613,0.03914904221892357,8963.8291015625,0.07265795022249222
77,808.2626342773438,12.863821029663086,0.004854717757552862,0.03802560642361641,21589.169921875,0.06967581063508987,847.2576904296875,12.904464721679688,0.005423424765467644,0.0406644307076931,13791.966796875,0.07364390790462494
78,811.5949096679688,12.863824844360352,0.004892569966614246,0.03833869844675064,18585.65625,0.06994690746068954,829.8306274414062,13.005462646484375,0.005224363878369331,0.03939628228545189,12083.244140625,0.07227975875139236
79,811.6172485351562,12.926531791687012,0.00490356981754303,0.03856007009744644,20238.001953125,0.0700254887342453,865.5128784179688,13.82878589630127,0.005651628598570824,0.040896330028772354,8690.62890625,0.07517731189727783
80,812.944091796875,13.0946683883667,0.004946906119585037,0.03886287286877632,20563.208984375,0.07033424824476242,843.8814086914062,13.498377799987793,0.0054181902669370174,0.04185178130865097,9496.7802734375,0.07360835373401642
81,806.5809326171875,12.821585655212402,0.004876320715993643,0.03814677149057388,21328.412109375,0.06983065605163574,843.3138427734375,13.243619918823242,0.005382115952670574,0.04004020243883133,13213.6181640625,0.07336290925741196
82,806.9817504882812,12.923267364501953,0.0048786127008497715,0.038581591099500656,19120.689453125,0.06984706968069077,834.8726196289062,12.780982971191406,0.005249377340078354,0.03911075368523598,5384.08251953125,0.0724525898694992
83,801.0315551757812,12.79697036743164,0.004812532104551792,0.03794194012880325,18949.009765625,0.06937241554260254,877.6167602539062,12.976998329162598,0.005773301236331463,0.04191029816865921,12009.19921875,0.0759822428226471
84,800.5608520507812,12.77330493927002,0.004810480400919914,0.03803308680653572,20531.40234375,0.06935762614011765,826.3517456054688,12.985426902770996,0.0051785362884402275,0.039908647537231445,8608.3759765625,0.07196205109357834
85,796.2315063476562,12.843563079833984,0.004743030294775963,0.03772957995533943,19452.283203125,0.06886966526508331,838.1162719726562,12.67003345489502,0.00524630444124341,0.038886718451976776,9978.376953125,0.07243137061595917
86,799.5636596679688,12.849599838256836,0.004780362825840712,0.037794966250658035,20376.798828125,0.06914016604423523,844.0333251953125,12.942914009094238,0.005364010576158762,0.04085599631071091,5952.95751953125,0.07323940843343735
87,804.4703369140625,12.890754699707031,0.004809405189007521,0.03814114257693291,20568.201171875,0.06934987008571625,838.0271606445312,12.652493476867676,0.005301934666931629,0.038953009992837906,7202.83642578125,0.07281438261270523
88,801.93115234375,12.804503440856934,0.004817390814423561,0.03780686482787132,20609.458984375,0.06940742582082748,830.9204711914062,12.708353996276855,0.005204642657190561,0.03875531628727913,4716.8291015625,0.07214321196079254
89,792.4369506835938,12.696975708007812,0.004681643098592758,0.037313222885131836,20071.2578125,0.06842253357172012,810.634765625,12.747367858886719,0.005002154503017664,0.03815435618162155,5076.62255859375,0.07072591036558151
90,802.580810546875,12.748028755187988,0.004800211172550917,0.03827040269970894,18939.427734375,0.06928355991840363,821.07177734375,13.042593002319336,0.005087713245302439,0.038686227053403854,7706.21826171875,0.07132820785045624
91,792.0128784179688,12.719476699829102,0.0047101653181016445,0.03749487176537514,19071.2890625,0.0686306431889534,841.0545654296875,12.84075927734375,0.005368081387132406,0.040508776903152466,5567.19189453125,0.07326719164848328
92,797.5711059570312,12.748209953308105,0.0047413562424480915,0.03781681880354881,20775.703125,0.06885750591754913,822.0247192382812,12.862940788269043,0.005154660437256098,0.03954291343688965,8418.935546875,0.07179596275091171
93,796.3380737304688,12.815055847167969,0.004728732164949179,0.03772852569818497,20957.990234375,0.06876577436923981,839.2177734375,13.3438720703125,0.00532816955819726,0.040919359773397446,4978.78271484375,0.07299431413412094
94,789.238037109375,13.002481460571289,0.004682035185396671,0.03746119514107704,19627.533203125,0.06842540204524994,828.2357788085938,13.883171081542969,0.005263071972876787,0.04121039807796478,13577.8310546875,0.07254703342914581
95,784.017333984375,12.767067909240723,0.0046211606822907925,0.03725433349609375,22383.42578125,0.0679791197180748,826.3428955078125,13.123135566711426,0.005168701987713575,0.038997892290353775,5467.3046875,0.07189369201660156
96,788.8883666992188,12.703007698059082,0.0046739415265619755,0.037846967577934265,21280.96875,0.06836622953414917,808.7594604492188,12.669268608093262,0.004974422976374626,0.03771577030420303,5187.08056640625,0.07052958756685257
97,782.5145263671875,12.553281784057617,0.004595573991537094,0.03698631748557091,20238.48828125,0.06779066473245621,847.8327026367188,12.687895774841309,0.005367116071283817,0.03870879113674164,5109.22412109375,0.0732606053352356
98,787.091796875,12.651766777038574,0.0046451701782643795,0.037278879433870316,19511.623046875,0.06815548986196518,804.2850341796875,13.284317016601562,0.004955145064741373,0.03918416425585747,10027.31640625,0.07039279490709305
99,784.61865234375,12.568528175354004,0.0045982059091329575,0.03692245110869408,19920.818359375,0.0678100734949112,813.54833984375,12.723211288452148,0.005008198786526918,0.03864428400993347,9027.748046875,0.07076863199472427
100,779.6437377929688,12.53604793548584,0.004561406560242176,0.0368584543466568,19813.9765625,0.06753818690776825,805.2999877929688,12.735549926757812,0.004932223819196224,0.03734720125794411,3123.30322265625,0.07022979110479355
101,780.6561889648438,12.54552936553955,0.004546552896499634,0.036771997809410095,17201.55859375,0.06742813438177109,867.205078125,13.141705513000488,0.005632101092487574,0.04102962464094162,5268.76123046875,0.0750473290681839
102,790.8087768554688,12.845658302307129,0.004684236831963062,0.037794820964336395,19042.224609375,0.0684414878487587,837.1168212890625,12.933424949645996,0.00521330488845706,0.03937012329697609,7629.638671875,0.07220321893692017
103,780.5636596679688,12.513707160949707,0.0045604584738612175,0.036712128669023514,19863.056640625,0.06753116846084595,821.9346313476562,12.667204856872559,0.0051316493190824986,0.03885148465633392,4746.3359375,0.07163552194833755
104,769.2838134765625,12.43368911743164,0.004459750838577747,0.03636609762907028,19664.037109375,0.06678136438131332,812.2652587890625,12.568914413452148,0.004958195611834526,0.03781305253505707,8440.9111328125,0.0704144537448883
105,770.50830078125,12.507079124450684,0.004448343068361282,0.03620082139968872,20135.888671875,0.06669589877128601,819.7218017578125,12.814480781555176,0.005116552114486694,0.03884008899331093,5401.3701171875,0.07153008133172989
106,773.4215698242188,12.504537582397461,0.004491409752517939,0.03662929683923721,20138.951171875,0.06701797991991043,805.5121459960938,12.815457344055176,0.004923819564282894,0.03831677883863449,9828.4853515625,0.07016993314027786
107,776.5719604492188,12.601156234741211,0.00452767638489604,0.037016477435827255,19234.388671875,0.06728801131248474,798.3999633789062,12.527901649475098,0.004869869910180569,0.03709965571761131,5106.23779296875,0.06978445500135422
108,774.5198974609375,12.64884090423584,0.004476630128920078,0.03650151565670967,19468.013671875,0.0669076219201088,807.91259765625,12.710711479187012,0.004957698285579681,0.03810274973511696,10289.9228515625,0.07041092216968536
109,774.2294921875,12.557056427001953,0.004492889158427715,0.03676864132285118,20178.73828125,0.06702901422977448,828.9126586914062,12.855890274047852,0.005167809315025806,0.03889332339167595,9526.53125,0.07188747823238373
110,767.1492919921875,12.467281341552734,0.004411998204886913,0.036114297807216644,19838.240234375,0.06642287224531174,893.01220703125,12.855276107788086,0.005957765970379114,0.04396897926926613,5817.9658203125,0.07718656957149506
111,773.9655151367188,12.594141960144043,0.004505343735218048,0.03696379438042641,17935.359375,0.06712185591459274,823.8431396484375,12.965203285217285,0.005128623452037573,0.040840163826942444,7799.671875,0.07161440700292587
112,777.1585693359375,12.661643981933594,0.004544009454548359,0.03712198883295059,17470.236328125,0.06740926951169968,817.5811157226562,12.934372901916504,0.005093344487249851,0.038954611867666245,12373.92578125,0.07136767357587814
113,770.1878051757812,12.552873611450195,0.004440756514668465,0.03661090135574341,20322.294921875,0.0666389986872673,821.91552734375,13.292871475219727,0.005090478807687759,0.03843824192881584,11389.5693359375,0.07134759426116943
114,773.3232421875,12.598749160766602,0.00449051009491086,0.036779072135686874,16508.0703125,0.0670112669467926,836.6131591796875,12.938918113708496,0.005318953189998865,0.0407089926302433,5341.10498046875,0.07293114811182022
115,767.0557250976562,12.503875732421875,0.004410482011735439,0.03626164793968201,20052.849609375,0.06641146540641785,825.5214233398438,12.601120948791504,0.005141390487551689,0.0381646566092968,3548.732177734375,0.07170349359512329
116,766.7684326171875,12.408446311950684,0.0044181980192661285,0.03624991327524185,19268.138671875,0.06646952778100967,820.9625854492188,13.302530288696289,0.005207739770412445,0.040308475494384766,13109.9677734375,0.07216467708349228
117,770.71728515625,12.575915336608887,0.004419122822582722,0.03657050058245659,20598.96484375,0.0664764866232872,804.4832763671875,13.219741821289062,0.004962146282196045,0.03843867406249046,11791.1103515625,0.07044249773025513
