epoch,RMSE_P,RMSE_T,loss,mean_absolute_error,root_mean_squared_error,val_RMSE_P,val_RMSE_T,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,2326.685546875,70.32315826416016,2.601701259613037,0.15937311947345734,0.21683646738529205,2203.324462890625,63.676822662353516,0.5562257766723633,0.16311421990394592,0.20417407155036926
1,2242.905029296875,62.84779739379883,0.22295917570590973,0.16464470326900482,0.20672227442264557,2293.8193359375,61.3608283996582,0.0897132158279419,0.1657058149576187,0.20964974164962769
2,2278.6123046875,55.351722717285156,0.07360705733299255,0.15974463522434235,0.2051946073770523,2306.018798828125,53.06235122680664,0.06812401115894318,0.15806825459003448,0.2060990035533905
3,2285.524658203125,51.20138168334961,0.06539563834667206,0.15606310963630676,0.20343267917633057,2315.173583984375,49.55735397338867,0.06534773856401443,0.15505799651145935,0.20507168769836426
4,2287.337890625,49.99760437011719,0.0635390654206276,0.15501722693443298,0.20305994153022766,2316.914794921875,50.091495513916016,0.06396184116601944,0.15632779896259308,0.20559272170066833
5,2288.855712890625,49.777809143066406,0.0625394955277443,0.15483395755290985,0.20303772389888763,2319.5439453125,50.78510665893555,0.06354056298732758,0.15644562244415283,0.20620930194854736
6,2288.195068359375,49.67705154418945,0.06182976812124252,0.15447187423706055,0.20285439491271973,2316.537841796875,49.9764518737793,0.06250166893005371,0.15600931644439697,0.2055131196975708
7,2287.70556640625,48.62175750732422,0.06116849556565285,0.153752401471138,0.20252485573291779,2323.273193359375,52.83620071411133,0.06318169087171555,0.15780054032802582,0.20722141861915588
8,2290.548828125,49.25028610229492,0.06077997758984566,0.1540926843881607,0.20268931984901428,2311.274658203125,48.90512466430664,0.061447225511074066,0.1544853001832962,0.20455072820186615
9,2287.5166015625,48.7315673828125,0.06031319871544838,0.15372230112552643,0.2025022655725479,2321.399658203125,50.31241226196289,0.06194155290722847,0.15573720633983612,0.20587006211280823
10,2287.590087890625,49.2977409362793,0.060112036764621735,0.15405528247356415,0.2027624100446701,2311.80078125,50.46283721923828,0.06113571301102638,0.1554115265607834,0.20543734729290009
11,2288.47021484375,48.693687438964844,0.05971212312579155,0.1534959226846695,0.20243589580059052,2314.39013671875,49.2652473449707,0.06044360250234604,0.15528705716133118,0.20498816668987274
12,2288.339111328125,48.542640686035156,0.0594622939825058,0.15342293679714203,0.20247644186019897,2313.131103515625,50.436012268066406,0.060530420392751694,0.155785471200943,0.20533619821071625
13,2288.75537109375,48.329280853271484,0.05915918946266174,0.15316446125507355,0.20232170820236206,2307.624755859375,52.44881057739258,0.06020057201385498,0.15791310369968414,0.20606224238872528
14,2287.856201171875,48.297325134277344,0.05885603651404381,0.1529988795518875,0.20212779939174652,2309.483642578125,49.7773323059082,0.05966256931424141,0.15549537539482117,0.20482051372528076
15,2287.72119140625,48.06478500366211,0.058678239583969116,0.15287767350673676,0.20212820172309875,2319.75634765625,47.25754165649414,0.05944831669330597,0.15335510671138763,0.2044690102338791
16,2287.816162109375,48.29170608520508,0.058514367789030075,0.15297165513038635,0.20223209261894226,2314.121337890625,47.807594299316406,0.05924300104379654,0.15372776985168457,0.20425987243652344
17,2286.364990234375,47.78669357299805,0.058281488716602325,0.15268120169639587,0.20207960903644562,2308.513671875,47.5018424987793,0.05905650928616524,0.15272334218025208,0.2036830633878708
