2.707349999999999923e+00,9.320000000000000506e-02,1.772149999999999892e+00,1.338999999999999968e+00,7.049999999999999843e-03,9.799999999999999822e-01,4.512573041520269723e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.066492893893665951e+03,5.355644379845643925e+02
2.725048617861780098e+00,1.180616061990679977e-01,1.748886587027790096e+00,1.126322338684250024e+00,3.817413867628109952e-03,1.122766872473740074e+00,5.283127105055139827e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.392103139092611855e+03,6.313891965946303344e+02
2.657640520885399926e+00,1.003491340438120022e-01,1.803469045676930005e+00,1.459231436886780031e+00,4.653913885031620012e-03,8.644410894701729520e-01,3.996201210436189921e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.854813507293933071e+03,5.662928813379162420e+02
2.723695758394200084e+00,1.057128148083670005e-01,1.728961270054369948e+00,1.060988073859459924e+00,6.929694885988640224e-03,1.221025244013770106e+00,5.639046013380050182e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.408478424996648755e+03,6.121144782584609629e+02
2.618737057321499861e+00,1.293765059822649943e-01,1.836795613588680043e+00,9.398781127994479956e-01,3.181599687534409845e-03,1.331153217759210028e+00,6.062156450906970306e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.925666134795870221e+03,6.393655401427416791e+02
2.735349999999999948e+00,8.914999999999999314e-02,1.742650000000000032e+00,1.189550000000000107e+00,7.700000000000000247e-03,1.110049999999999981e+00,5.118387347178630087e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.060488002844094353e+03,5.568851698644143653e+02
2.710771668079539953e+00,1.006851907625939957e-01,1.776660639404560094e+00,1.224760066488929988e+00,6.022485730294419720e-03,1.036270879353129892e+00,4.873570535059070230e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.754713085793241589e+03,6.035048316438698066e+02
2.758001424035649851e+00,9.838071824181429670e-02,1.692198199975810002e+00,8.862008986725179449e-01,4.644775045054929698e-03,1.398756717383079939e+00,6.317605402936640191e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.631245828588768745e+03,6.158373336787706194e+02
2.722733950619919963e+00,1.513497530922759959e-01,1.583148259703820004e+00,7.511929551095269941e-01,1.253425147190760083e-03,1.668314777428210105e+00,7.139079759205310127e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.184043813786292958e+03,7.480969557894761692e+02
2.728044196942620125e+00,7.917506033692470191e-02,1.703418803590490027e+00,1.432338510732499959e+00,9.046757465268050538e-03,9.334234979719410186e-01,4.227069471030450165e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.820461334153381358e+03,5.272708095044183665e+02
2.714590824369750077e+00,1.204640696091850011e-01,1.668823035202839922e+00,1.350503727120069941e+00,1.168528596252440058e-02,9.834236583750249894e-01,4.500028687997940091e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.819461977825509166e+03,4.904764913467549263e+02
2.687773101492339833e+00,1.111591144802309972e-01,1.790552276552459965e+00,1.246854230700340072e+00,4.471390937497719646e-03,1.017978991475039896e+00,4.784457000379189751e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.010076965540651599e+03,6.123770485501231633e+02
2.681854952234310030e+00,1.054004604259859978e-01,1.733960119091580099e+00,1.399505948633599894e+00,5.806611764099989595e-03,9.126557401630950306e-01,4.228750623646170270e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.372860367371768007e+03,6.245465639363138735e+02
2.699700714934130108e+00,1.307117398698489918e-01,1.684350707906379974e+00,1.345348495904499897e+00,3.242756494475369788e-03,1.012135398075090009e+00,4.637316455051159747e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.710531736387798446e+03,6.560488984454893853e+02
2.710742699215200169e+00,9.165912819485390328e-02,1.670617687772560034e+00,1.273365798421560058e+00,5.853685115468339716e-03,1.150013813031530052e+00,5.036609696061009611e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.837185048125491448e+03,6.301764943021348699e+02
2.775978758476190134e+00,9.571033622812250008e-02,1.717938310569069982e+00,9.803096922021200532e-01,1.576007701225759852e-02,1.243353439189240017e+00,5.876436143213880081e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.302377492487810741e+03,6.010869989963606486e+02
2.682101753696129798e+00,9.318503438542739825e-02,1.743112001817570089e+00,1.312377648373199923e+00,4.479772474486299998e-03,1.017881000720699980e+00,4.656582403175389961e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.286784745312134874e+03,6.114248160774992584e+02
2.669380166866779813e+00,9.104015073661160529e-02,1.814745463792009961e+00,1.237102679384139980e+00,2.723992978377469919e-03,1.068877350060869924e+00,4.982747225252899814e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.679869131505131008e+03,5.665325203933413150e+02
2.727799999999999780e+00,9.450000000000000067e-02,1.810999999999999943e+00,1.217100000000000071e+00,7.649999999999999682e-03,9.871999999999999664e-01,4.768116985016069842e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.481117226508008571e+03,5.433570864901658979e+02
2.728376339452979860e+00,4.021470341347929689e-02,1.696324707493749973e+00,1.265068977791899973e+00,9.799177943113160111e-04,1.206864033479940090e+00,5.173511437110890343e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.862315148883207257e+03,5.520563385362015651e+02
2.649583133558250037e+00,1.796133913097349988e-01,1.829225431897889997e+00,1.285321148492710064e+00,1.182268440595769972e-02,8.412898158072790178e-01,4.237754135944590272e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.637790701499326133e+03,6.609791882972753001e+02
2.724674659376030039e+00,8.618377580044270236e-02,1.713645971764339970e+00,1.084502063940149919e+00,6.386126606672219838e-04,1.283140724521590004e+00,5.707039011826260388e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.228830646459568015e+03,5.776490090064833112e+02
2.716733440565910040e+00,1.620637109567180101e-01,1.678539717695789912e+00,1.370943944776710000e+00,1.955710636570409926e-03,9.061103581436930066e-01,4.317213264837340136e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.260627005897669733e+03,7.361800866763020395e+02
2.680080813038249854e+00,1.277448927527619904e-01,1.720763687239200035e+00,1.330182696195649994e+00,1.911839432807499939e-03,1.004315861569690105e+00,4.646223013872010088e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.857925485719139033e+03,6.141502135252034122e+02
2.737330548861609980e+00,8.589752009041019820e-02,1.668492360203420066e+00,1.369896305757859922e+00,4.883117564426479700e-03,1.058324250945990030e+00,4.646803066241920188e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.465941802753341108e+03,5.382744274288661472e+02
2.695090629273159788e+00,7.097166012572969640e-02,1.651295294750549925e+00,8.967421448181189803e-01,6.294146371943239691e-03,1.658896582220309890e+00,6.751723834853720074e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.911591146887705690e+03,5.889933613347810706e+02
2.700497496784679985e+00,1.503356747057240095e-01,1.645205115597160095e+00,1.211260103478460026e+00,3.833743235257230063e-03,1.157922939246120109e+00,5.178674939390910392e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.947279873281757318e+03,6.959672171436534427e+02
2.720731442558379953e+00,9.876866927100799720e-02,1.705800122942120023e+00,1.218338815922060059e+00,3.858157430811119930e-03,1.134750253001679976e+00,5.113625676397339781e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.958787738034383437e+03,5.864451593117738639e+02
2.665999999999999925e+00,1.559999999999999998e-01,1.848000000000000087e+00,1.495999999999999996e+00,6.000000000000000125e-03,6.440000000000000169e-01,3.260033207791679932e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.805180111722631864e+03,6.416925661701087620e+02
2.668722000698540153e+00,9.037705124358620667e-02,1.804339332494770076e+00,1.245223408034219936e+00,3.201007137913749936e-03,1.067814063257410018e+00,4.907091909062469837e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.898795826554143332e+03,5.644749194472676663e+02
2.741715219742039800e+00,8.838550424935349981e-02,1.751120077677090103e+00,1.261892703091239909e+00,5.780261020736290369e-03,1.014733360053750033e+00,4.746584712779879922e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.547542092385961951e+03,5.121415942312729612e+02
