epoch,RMSE_P,RMSE_T,loss,mean_absolute_error,root_mean_squared_error,val_RMSE_P,val_RMSE_T,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,1710.975830078125,109.6103744506836,0.05124489963054657,0.14676055312156677,0.20655189454555511,1239.100830078125,67.20753479003906,0.01986793428659439,0.10704579949378967,0.1409536600112915
1,1088.213134765625,55.17813491821289,0.014609661884605885,0.09194009006023407,0.1208704337477684,1069.885986328125,54.793739318847656,0.014132527634501457,0.08696990460157394,0.11888030916452408
2,979.851318359375,46.53123092651367,0.011158326640725136,0.07914082705974579,0.10563298314809799,1000.8353881835938,48.45848083496094,0.011783822439610958,0.07805296778678894,0.10855331271886826
3,904.7514038085938,42.29304885864258,0.009463953785598278,0.07210847735404968,0.09728285670280457,954.0534057617188,45.762779235839844,0.010675226338207722,0.07297016680240631,0.10332098603248596
4,884.3278198242188,39.39503860473633,0.008683312684297562,0.06847646832466125,0.09318429231643677,931.814208984375,44.70565414428711,0.010157044976949692,0.07016940414905548,0.10078216344118118
5,844.0540161132812,37.83042526245117,0.007950414903461933,0.06514931470155716,0.089165098965168,958.721435546875,43.51541519165039,0.010334393940865993,0.0711565613746643,0.10165821760892868
6,832.6000366210938,36.83417892456055,0.007570060435682535,0.06382715702056885,0.0870060920715332,931.6012573242188,42.87371826171875,0.009829090908169746,0.0674271360039711,0.09914176911115646
7,821.7244262695312,36.10734558105469,0.007356944028288126,0.06244495511054993,0.08577263355255127,920.425537109375,43.21504211425781,0.009693087078630924,0.06770946830511093,0.09845348447561264
8,788.33642578125,34.78186798095703,0.006896516773849726,0.06025798246264458,0.08304526656866074,929.1305541992188,41.62452697753906,0.009579773992300034,0.06679309904575348,0.09787631779909134
9,778.957275390625,33.75788116455078,0.006682245526462793,0.05922280251979828,0.08174500614404678,910.9634399414062,41.3647346496582,0.009307868778705597,0.0653020367026329,0.09647729992866516
10,770.9945678710938,33.66891098022461,0.006459529977291822,0.058009643107652664,0.0803712010383606,896.80859375,40.676727294921875,0.009026371873915195,0.06346654891967773,0.09500721842050552
11,765.31884765625,32.951839447021484,0.0063199312426149845,0.057497285306453705,0.07949799299240112,929.2925415039062,40.97465133666992,0.009407410398125648,0.0661095604300499,0.09699180722236633
12,761.3898315429688,32.30983352661133,0.0063156853429973125,0.0576474592089653,0.07947128266096115,908.78271484375,41.25669479370117,0.00922724325209856,0.06468994915485382,0.09605854004621506
13,739.8672485351562,32.07069396972656,0.006019353400915861,0.05625759810209274,0.07758449018001556,928.1050415039062,40.93882369995117,0.009410126134753227,0.06629470735788345,0.09700580686330795
14,741.7080688476562,31.64674186706543,0.005886803846806288,0.05571463331580162,0.07672551274299622,901.367431640625,40.69559097290039,0.009020201861858368,0.06479042768478394,0.09497474879026413
15,730.234130859375,31.575010299682617,0.005808159243315458,0.055061690509319305,0.07621128112077713,909.7098388671875,41.5989875793457,0.009344608522951603,0.06654013693332672,0.09666751325130463
16,726.3900146484375,31.389211654663086,0.005687795113772154,0.05467776209115982,0.07541747391223907,909.5863037109375,40.40629577636719,0.009135937318205833,0.06509076803922653,0.09558209776878357
17,717.524658203125,30.666454315185547,0.005534319207072258,0.05375174432992935,0.07439301162958145,903.6514282226562,40.22730255126953,0.009014217182993889,0.06430654227733612,0.09494323283433914
18,706.1483154296875,30.299957275390625,0.0054047564044594765,0.053681861609220505,0.07351704686880112,891.2036743164062,40.37014389038086,0.008871737867593765,0.06335970759391785,0.09418990463018417
19,709.9267578125,29.479904174804688,0.005318734794855118,0.05242519825696945,0.07292965799570084,888.9848022460938,39.743255615234375,0.008751635439693928,0.0633394718170166,0.0935501754283905
20,700.5892944335938,29.599905014038086,0.005270983092486858,0.05224786698818207,0.07260153442621231,889.3716430664062,40.152442932128906,0.008853252977132797,0.06295327842235565,0.09409172832965851
21,682.6780395507812,28.928979873657227,0.004973685834556818,0.050861962139606476,0.07052436470985413,881.2666015625,39.99433135986328,0.008718055672943592,0.06268639117479324,0.09337052702903748
22,676.8980712890625,28.83401870727539,0.004976080730557442,0.05085616558790207,0.07054134458303452,927.691650390625,40.515594482421875,0.009377739392220974,0.06633880734443665,0.09683873504400253
23,678.6852416992188,28.135339736938477,0.004904753062874079,0.05075863003730774,0.07003393769264221,894.593994140625,40.67243194580078,0.008988263085484505,0.06420928984880447,0.09480644762516022
24,664.1089477539062,28.293819427490234,0.0047428179532289505,0.049892790615558624,0.06886811554431915,890.2632446289062,40.71430206298828,0.008934698067605495,0.06325527280569077,0.09452353417873383
25,657.9151611328125,27.382001876831055,0.004614140372723341,0.04905916005373001,0.06792746484279633,910.5577392578125,39.776763916015625,0.009022686630487442,0.06379173696041107,0.09498782455921173
26,657.2273559570312,27.50908851623535,0.004615274257957935,0.04871256649494171,0.06793580949306488,908.9649658203125,40.49412536621094,0.009111699648201466,0.0634666383266449,0.09545522183179855
27,664.9566650390625,27.691654205322266,0.00470128795132041,0.049757931381464005,0.06856594234704971,911.7465209960938,40.112796783447266,0.009151429869234562,0.06633701175451279,0.09566310793161392
28,655.9102783203125,26.703454971313477,0.004518167581409216,0.048625875264406204,0.06721732020378113,899.671142578125,39.79722595214844,0.008877558633685112,0.06285683065652847,0.09422079473733902
29,632.3262329101562,26.397642135620117,0.004289987031370401,0.04743374511599541,0.0654979944229126,945.690673828125,40.92174530029297,0.009699762798845768,0.06522935628890991,0.09848737716674805
30,644.6199340820312,26.534576416015625,0.004414812196046114,0.04808297008275986,0.06644405424594879,907.6064453125,39.99258804321289,0.008987587876617908,0.06456741690635681,0.09480288624763489
31,637.9357299804688,26.46957015991211,0.004322005435824394,0.04775477573275566,0.06574196368455887,925.9495239257812,39.94359588623047,0.009259527549147606,0.06413263827562332,0.09622643887996674
32,637.120849609375,25.947254180908203,0.00420777453109622,0.04650400951504707,0.06486735492944717,896.2421875,40.33271789550781,0.008921423926949501,0.06397878378629684,0.09445329010486603
33,614.0479736328125,25.522296905517578,0.004015703685581684,0.04576485976576805,0.06336958706378937,909.5531616210938,40.410987854003906,0.009158425964415073,0.06520175188779831,0.09569966793060303
34,609.5990600585938,25.266366958618164,0.00397182023152709,0.04556010663509369,0.06302237510681152,888.9140625,40.30923080444336,0.008826571516692638,0.06368015706539154,0.0939498320221901
