epoch,RMSE_T,loss,mean_absolute_error,root_mean_squared_error,val_RMSE_T,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,262.9162292480469,0.2813021242618561,0.45738086104393005,0.5303792357444763,228.73507690429688,0.21020226180553436,0.39777207374572754,0.4584782123565674
1,214.91732788085938,0.18676289916038513,0.3722400665283203,0.43216073513031006,187.793212890625,0.14127294719219208,0.32500210404396057,0.3758629262447357
2,178.1147003173828,0.12813857197761536,0.3054715096950531,0.35796448588371277,156.88880920410156,0.09832744300365448,0.2668505012989044,0.31357207894325256
3,149.76852416992188,0.09183405339717865,0.25170913338661194,0.30304133892059326,133.84063720703125,0.07144426554441452,0.21963973343372345,0.2672905921936035
4,130.7152557373047,0.06977689266204834,0.2094229906797409,0.2641531527042389,118.42720794677734,0.05591285601258278,0.18424761295318604,0.23645898699760437
5,117.90727996826172,0.056532420217990875,0.17917613685131073,0.23776547610759735,108.39362335205078,0.04686492681503296,0.16235233843326569,0.21648308634757996
6,109.13745880126953,0.04826582223176956,0.15965965390205383,0.2196948379278183,101.10260772705078,0.04088357090950012,0.14774131774902344,0.2021968513727188
7,103.15665435791016,0.04258056730031967,0.1463676542043686,0.20635059475898743,95.54914855957031,0.03662586957216263,0.13702408969402313,0.1913788616657257
8,96.60437774658203,0.038180168718099594,0.1365015059709549,0.19539746642112732,91.15139770507812,0.0334220752120018,0.12933577597141266,0.18281705677509308
9,92.27819061279297,0.034720923751592636,0.12860901653766632,0.1863355189561844,87.29653930664062,0.030778905376791954,0.12261120975017548,0.17543917894363403
10,88.22048950195312,0.031757984310388565,0.1219366043806076,0.17820769548416138,83.88301849365234,0.028538694605231285,0.11701969057321548,0.16893398761749268
11,84.96927642822266,0.029309740290045738,0.11640171706676483,0.17120087146759033,81.0079345703125,0.026744725182652473,0.1125083863735199,0.1635381430387497
12,81.56424713134766,0.0272600669413805,0.11177702993154526,0.16510622203350067,78.34121704101562,0.02515140362083912,0.10842031240463257,0.15859194099903107
13,79.31864929199219,0.02542099542915821,0.10767526924610138,0.15943962335586548,75.67963409423828,0.023563217371702194,0.10466983914375305,0.1535031497478485
14,75.61746978759766,0.02383834309875965,0.1042344942688942,0.15439671277999878,73.56996154785156,0.02241191640496254,0.10142094641923904,0.14970609545707703
15,73.92329406738281,0.022486597299575806,0.10134637355804443,0.14995531737804413,71.58749389648438,0.0213212538510561,0.09864919632673264,0.14601799845695496
16,72.5705795288086,0.021336525678634644,0.09891944378614426,0.14607027173042297,70.03334045410156,0.020524142310023308,0.09625779092311859,0.14326249063014984
17,71.4405517578125,0.020371655002236366,0.09662318974733353,0.14272931218147278,68.23582458496094,0.019536243751645088,0.09377815574407578,0.13977211713790894
18,68.41311645507812,0.019509313628077507,0.09462329745292664,0.13967575132846832,66.39925384521484,0.018523622304201126,0.09165432304143906,0.13610151410102844
19,66.95463562011719,0.018721457570791245,0.09285788238048553,0.13682638108730316,65.3966064453125,0.018072299659252167,0.08986493200063705,0.13443325459957123
20,66.14629364013672,0.017967145889997482,0.0906931459903717,0.13404157757759094,64.44019317626953,0.01763113960623741,0.08805210888385773,0.13278229534626007
21,64.85639190673828,0.017292961478233337,0.08885941654443741,0.13150270283222198,63.30393981933594,0.01704866997897625,0.08646499365568161,0.13057056069374084
22,63.5299186706543,0.016695261001586914,0.0872044563293457,0.12921014428138733,62.1864013671875,0.016487164422869682,0.08461859822273254,0.12840235233306885
