epoch,RMSE_P,RMSE_T,loss,mean_absolute_error,root_mean_squared_error,val_RMSE_P,val_RMSE_T,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,3977.025146484375,211.72213745117188,0.35548457503318787,0.44566473364830017,0.5962252616882324,3291.407958984375,182.86280822753906,0.2476019263267517,0.3764750361442566,0.4975961446762085
1,2796.361572265625,153.35763549804688,0.1810653656721115,0.3178494870662689,0.4255177676677704,2494.3623046875,137.7952423095703,0.1404007375240326,0.2845224142074585,0.3747008144855499
2,2227.71240234375,122.94039916992188,0.11114751547574997,0.2539822459220886,0.33338794112205505,2065.33203125,112.71771240234375,0.0926230400800705,0.23420780897140503,0.30434033274650574
3,1859.7056884765625,104.55137634277344,0.07722020894289017,0.2139458805322647,0.2778852581977844,1763.629638671875,96.26493835449219,0.06773818284273148,0.200007826089859,0.26026561856269836
4,1631.2176513671875,90.82122039794922,0.058698877692222595,0.18677519261837006,0.24227851629257202,1557.1102294921875,85.37582397460938,0.05287652835249901,0.17697054147720337,0.2299489825963974
5,1445.8585205078125,81.54707336425781,0.04698991775512695,0.16659757494926453,0.21677157282829285,1411.524169921875,78.20513916015625,0.043820980936288834,0.161235973238945,0.2093346118927002
6,1331.86865234375,73.99826049804688,0.03935498371720314,0.1523434817790985,0.19838090240955353,1300.321044921875,71.80704498291016,0.03715325519442558,0.148296520113945,0.19275179505348206
7,1244.4632568359375,68.0685806274414,0.03381264954805374,0.14127229154109955,0.18388216197490692,1210.6429443359375,66.1389389038086,0.03227599710226059,0.13735322654247284,0.17965522408485413
8,1175.396240234375,62.395599365234375,0.02970157191157341,0.1315365582704544,0.17234143614768982,1144.1119384765625,61.58766174316406,0.02854626625776291,0.12888836860656738,0.16895639896392822
9,1124.6845703125,58.130592346191406,0.026702184230089188,0.12428852170705795,0.16340802609920502,1099.869140625,57.33267593383789,0.025741802528500557,0.12203086167573929,0.160442516207695
10,1095.0833740234375,54.16190719604492,0.024455387145280838,0.11857859045267105,0.15638218820095062,1058.3458251953125,53.05897521972656,0.023248180747032166,0.11531459540128708,0.1524735391139984
11,1067.7674560546875,50.79098129272461,0.022808833047747612,0.11360083520412445,0.1510259360074997,1036.8695068359375,49.621726989746094,0.021684499457478523,0.11061404645442963,0.14725658297538757
12,1056.529541015625,47.852394104003906,0.021509824320673943,0.11000119894742966,0.14666227996349335,1015.3187255859375,46.6315803527832,0.020443961024284363,0.10635621100664139,0.1429823786020279
13,1042.640625,45.54061508178711,0.02060222625732422,0.10687241703271866,0.14353474974632263,1004.509033203125,44.134986877441406,0.019514797255396843,0.1032237559556961,0.13969537615776062
14,1033.7298583984375,43.853458404541016,0.01984460838139057,0.10466110706329346,0.14087089896202087,985.4331665039062,42.55707550048828,0.018595829606056213,0.10052373260259628,0.13636651635169983
15,1026.4954833984375,42.46288299560547,0.01929190568625927,0.1028449609875679,0.13889530301094055,977.5363159179688,41.08429718017578,0.018117748200893402,0.09858643263578415,0.13460218906402588
16,1018.4334106445312,41.14396286010742,0.0187830850481987,0.10105179250240326,0.13705138862133026,968.5140991210938,39.74228286743164,0.01767774112522602,0.09671369194984436,0.13295766711235046
17,1009.5728759765625,40.16888427734375,0.018388008698821068,0.09955552965402603,0.13560238480567932,959.1064453125,38.863433837890625,0.01724286936223507,0.0952814593911171,0.13131210207939148
18,1000.3046875,39.413448333740234,0.01798708550632,0.09825490415096283,0.13411593437194824,960.4812622070312,37.8874397277832,0.016932478174567223,0.09438633918762207,0.13012486696243286
19,999.2496948242188,38.66648483276367,0.01769992522895336,0.09744586795568466,0.13304105401039124,950.63232421875,36.853878021240234,0.016652055084705353,0.0927734300494194,0.129042848944664
20,991.2403564453125,37.87947082519531,0.017428919672966003,0.09618771821260452,0.13201864063739777,948.1879272460938,35.943302154541016,0.016406914219260216,0.09171906113624573,0.12808947265148163
21,987.2401733398438,37.35136413574219,0.017172882333397865,0.09542432427406311,0.13104534149169922,947.7251586914062,35.553409576416016,0.016131281852722168,0.09130194038152695,0.12700898945331573
22,985.65771484375,36.869117736816406,0.017003502696752548,0.09484898298978806,0.1303974837064743,940.863037109375,34.936466217041016,0.01583719067275524,0.09028135985136032,0.12584589421749115
23,982.3543701171875,36.18258285522461,0.01677759736776352,0.09396813809871674,0.12952835857868195,940.1071166992188,34.53303146362305,0.01561854686588049,0.08983346074819565,0.12497419118881226
24,977.4188232421875,35.859825134277344,0.016583818942308426,0.09335504472255707,0.12877817451953888,932.267578125,33.894168853759766,0.015509902499616146,0.08873343467712402,0.12453875690698624
25,967.1593627929688,35.444732666015625,0.016370393335819244,0.09233646094799042,0.12794683873653412,926.1796264648438,33.62331771850586,0.015472817234694958,0.08810446411371231,0.12438978254795074
26,970.8780517578125,35.21553039550781,0.016259966418147087,0.09232600778341293,0.12751458585262299,926.7938232421875,33.3521728515625,0.015273384749889374,0.08786945044994354,0.1235855370759964
27,964.8677368164062,34.73759078979492,0.016115427017211914,0.09149451553821564,0.1269465535879135,921.7852172851562,33.135963439941406,0.015269859693944454,0.08735862374305725,0.12357127666473389
28,961.8784790039062,34.462730407714844,0.01597709208726883,0.09104383736848831,0.12640053033828735,914.8206176757812,32.689544677734375,0.015039196237921715,0.08650252968072891,0.1226344034075737
29,956.3680419921875,34.1417350769043,0.015834013000130653,0.09039866924285889,0.12583327293395996,916.5579223632812,32.31375503540039,0.014725360088050365,0.08622893691062927,0.12134809792041779
30,956.9932861328125,33.797813415527344,0.015703286975622177,0.0900915339589119,0.12531274557113647,907.2933959960938,32.26095199584961,0.014857549220323563,0.08563114702701569,0.12189154326915741
31,957.3026733398438,33.57542419433594,0.015643998980522156,0.0898873582482338,0.12507596611976624,905.478759765625,32.18172836303711,0.014853001572191715,0.08544518798589706,0.12187289446592331
32,952.3963623046875,33.381099700927734,0.01560348179191351,0.08940441906452179,0.12491390109062195,905.0,31.745351791381836,0.014467637054622173,0.08498064428567886,0.12028148770332336
33,948.0438842773438,33.31882095336914,0.015476902946829796,0.08908610790967941,0.12440620362758636,897.0054931640625,31.59964942932129,0.014570461586117744,0.08436468243598938,0.120708167552948
34,947.5860595703125,32.92134475708008,0.015342778526246548,0.08866169303655624,0.12386596947908401,901.9690551757812,31.37889289855957,0.014323540963232517,0.08443589508533478,0.1196809858083725
35,944.5817260742188,32.7716064453125,0.015300684608519077,0.08833526819944382,0.12369593232870102,896.93017578125,31.38271713256836,0.014187010005116463,0.08414331823587418,0.11910923570394516
36,943.2971801757812,32.682373046875,0.015187809243798256,0.08817043155431747,0.12323883175849915,891.5582885742188,31.211101531982422,0.014453346841037273,0.0836557075381279,0.1202220767736435
37,939.8280639648438,32.48484420776367,0.015168994665145874,0.08776885271072388,0.12316247075796127,890.2862548828125,31.052242279052734,0.014160850085318089,0.08342202007770538,0.11899936944246292
38,936.94140625,32.20558166503906,0.015052725560963154,0.08731979131698608,0.12268955260515213,893.8257446289062,30.931371688842773,0.0140202846378088,0.08350935578346252,0.11840727925300598
39,935.8057250976562,32.15054702758789,0.015028501860797405,0.08719796687364578,0.12259078770875931,888.4445190429688,30.945411682128906,0.014008973725140095,0.08320684731006622,0.1183595135807991
40,936.798828125,32.13761520385742,0.014972168020904064,0.08724343031644821,0.12236081063747406,877.3029174804688,31.189311981201172,0.014004752039909363,0.08279535919427872,0.11834167689085007
