epoch,RMSE_P,RMSE_T,loss,mean_absolute_error,root_mean_squared_error,val_RMSE_P,val_RMSE_T,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,4996.92919921875,306.9251403808594,0.3665372431278229,0.3828338384628296,0.542973518371582,4917.3095703125,309.2131652832031,0.3635011911392212,0.4582265019416809,0.602910578250885
1,4861.31494140625,290.27374267578125,0.33800676465034485,0.44544851779937744,0.581383466720581,4793.56494140625,293.24163818359375,0.33552563190460205,0.440410852432251,0.5792457461357117
2,4752.59326171875,276.1108703613281,0.31284210085868835,0.42908617854118347,0.5593228936195374,4673.40478515625,278.432373046875,0.3103500306606293,0.4236608147621155,0.5570906400680542
3,4617.84228515625,262.17620849609375,0.2902121841907501,0.41361087560653687,0.5387134552001953,4558.52587890625,264.6829833984375,0.28778955340385437,0.4081975817680359,0.5364602208137512
4,4507.74462890625,248.14324951171875,0.269818514585495,0.39911529421806335,0.5194405913352966,4449.30126953125,252.27395629882812,0.2678779363632202,0.3938727378845215,0.5175692439079285
5,4407.79052734375,238.5459747314453,0.2517324388027191,0.38537296652793884,0.5017294883728027,4344.5615234375,240.7246856689453,0.24991905689239502,0.38028863072395325,0.499919056892395
6,4267.703125,228.00437927246094,0.23522384464740753,0.3725608289241791,0.48499882221221924,4248.62841796875,230.30203247070312,0.23424296081066132,0.36782118678092957,0.4839865267276764
7,4211.3134765625,218.75125122070312,0.22050689160823822,0.36042889952659607,0.46958160400390625,4151.06103515625,220.50006103515625,0.21958400309085846,0.3557965159416199,0.4685979187488556
8,4089.334716796875,208.46707153320312,0.20706240832805634,0.3487214744091034,0.4550411105155945,4054.408935546875,211.8653106689453,0.20651592314243317,0.34463196992874146,0.45444023609161377
9,3988.81884765625,202.2170867919922,0.19514527916908264,0.3382006585597992,0.44175249338150024,3964.923583984375,204.1917266845703,0.1950715035200119,0.33453622460365295,0.4416689872741699
10,3898.977294921875,195.53480529785156,0.1842593401670456,0.3281974792480469,0.429254412651062,3879.233154296875,197.2248077392578,0.1847662478685379,0.3249850273132324,0.4298444390296936
11,3810.115234375,188.9184112548828,0.17448481917381287,0.3188091218471527,0.41771379113197327,3794.13720703125,191.01095581054688,0.1753668338060379,0.31613674759864807,0.4187682271003723
12,3679.20751953125,182.83018493652344,0.1656067967414856,0.3099882900714874,0.40694814920425415,3708.364501953125,185.38882446289062,0.16661590337753296,0.30776020884513855,0.4081861078739166
13,3629.55322265625,177.72352600097656,0.15739241242408752,0.30179131031036377,0.39672717452049255,3629.88134765625,180.32513427734375,0.158875972032547,0.30003297328948975,0.3985925018787384
14,3567.20947265625,173.7718963623047,0.14997269213199615,0.2940691113471985,0.38726308941841125,3550.2734375,175.73190307617188,0.15158861875534058,0.29261812567710876,0.38934382796287537
15,3484.5390625,168.23068237304688,0.14303216338157654,0.28667500615119934,0.37819594144821167,3473.3916015625,171.51791381835938,0.14487522840499878,0.2856190502643585,0.38062480092048645
16,3421.965087890625,165.0826873779297,0.13658256828784943,0.279781699180603,0.3695708215236664,3398.2568359375,167.80670166015625,0.13874965906143188,0.2790851891040802,0.37249115109443665
17,3338.12109375,161.4942626953125,0.1306384652853012,0.27326518297195435,0.36143943667411804,3326.822998046875,164.33872985839844,0.1330731213092804,0.2729960083961487,0.3647918999195099
18,3271.37744140625,158.385986328125,0.12508733570575714,0.266940712928772,0.35367685556411743,3257.419677734375,161.22718811035156,0.12784135341644287,0.2672595679759979,0.35754910111427307
19,3162.68310546875,154.93959045410156,0.11999383568763733,0.26106393337249756,0.34640127420425415,3188.5205078125,158.34877014160156,0.12287376075983047,0.2617925703525543,0.35053354501724243
20,3100.404541015625,152.60215759277344,0.11521965265274048,0.2554936408996582,0.3394401967525482,3122.94140625,155.5533447265625,0.1182149276137352,0.25638192892074585,0.34382396936416626
21,3031.21044921875,150.58346557617188,0.11069852113723755,0.2501581907272339,0.33271387219429016,3061.88330078125,152.9774627685547,0.11397377401590347,0.2513696253299713,0.3376000225543976
22,2970.4130859375,148.42039489746094,0.10649038851261139,0.24500064551830292,0.32632866501808167,3000.821044921875,150.51712036132812,0.10988429933786392,0.24649739265441895,0.3314880132675171
23,2919.542724609375,144.96051025390625,0.10248952358961105,0.2401069700717926,0.3201398551464081,2941.53466796875,148.12493896484375,0.10597969591617584,0.24172498285770416,0.32554522156715393
24,2866.32080078125,142.46722412109375,0.09873121231794357,0.23543959856033325,0.31421521306037903,2886.1728515625,145.89308166503906,0.1023983284831047,0.2373460978269577,0.3199974000453949
25,2775.35498046875,140.9594268798828,0.09524109214544296,0.2309240847826004,0.30861154198646545,2830.861083984375,143.8013458251953,0.09894177317619324,0.23304644227027893,0.31455013155937195
26,2754.08984375,138.81301879882812,0.09190104156732559,0.22653691470623016,0.30315184593200684,2780.833740234375,141.71482849121094,0.09577224403619766,0.22909845411777496,0.30947092175483704
27,2673.341552734375,138.018310546875,0.08878478407859802,0.22229458391666412,0.2979677617549896,2730.980712890625,139.83843994140625,0.09278897941112518,0.2251771241426468,0.3046128451824188
