epoch,RMSE_P,RMSE_T,loss,mean_absolute_error,root_mean_squared_error,val_RMSE_P,val_RMSE_T,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,5825.5185546875,378.1017150878906,0.5645540356636047,0.46594616770744324,0.6730374097824097,1740.4354248046875,104.43802642822266,0.04290138930082321,0.16197286546230316,0.20712649822235107
1,3371.1708984375,191.99420166015625,0.15410436689853668,0.3034404218196869,0.39256128668785095,1555.09130859375,83.02532196044922,0.03053511306643486,0.1345585286617279,0.17474299669265747
2,2641.517822265625,143.59710693359375,0.09062717854976654,0.23313184082508087,0.30104348063468933,1612.48046875,91.93445587158203,0.03496067225933075,0.14777377247810364,0.18697772920131683
3,2360.94775390625,127.0397720336914,0.07182100415229797,0.20500165224075317,0.26799437403678894,1641.51953125,81.99374389648438,0.03197187930345535,0.13890808820724487,0.17880681157112122
4,2145.19921875,118.13490295410156,0.06020691990852356,0.18745505809783936,0.24537096917629242,1558.828857421875,81.94149017333984,0.03007340244948864,0.13370080292224884,0.1734168380498886
5,2011.1683349609375,102.99707794189453,0.04919049143791199,0.17038482427597046,0.22178930044174194,1497.22705078125,75.57756805419922,0.0267585888504982,0.12505868077278137,0.163580521941185
6,1811.4615478515625,96.38514709472656,0.04173196479678154,0.15719163417816162,0.20428402721881866,1550.07958984375,74.58751678466797,0.027583083137869835,0.12557245790958405,0.16608156263828278
7,1786.1712646484375,92.37531280517578,0.039261624217033386,0.15184743702411652,0.19814546406269073,1447.1103515625,77.58118438720703,0.026291603222489357,0.12267928570508957,0.16214685142040253
8,1671.6175537109375,87.52054595947266,0.03510699421167374,0.14248548448085785,0.18736860156059265,1411.413330078125,75.77251434326172,0.025105418637394905,0.11712953448295593,0.15844689309597015
9,1520.42529296875,81.51079559326172,0.02950108051300049,0.13223561644554138,0.17175880074501038,1342.6217041015625,73.01013946533203,0.022928664460778236,0.1121913343667984,0.1514221429824829
10,1474.2576904296875,74.32344818115234,0.026240965351462364,0.12462782114744186,0.16199062764644623,1349.08544921875,70.80596923828125,0.022566746920347214,0.1099892109632492,0.15022233128547668
11,1438.14697265625,78.71514129638672,0.02748742140829563,0.126844123005867,0.165793314576149,1358.2147216796875,71.81259155273438,0.02309374511241913,0.1121055856347084,0.15196625888347626
