epoch,RMSE_T,loss,mean_absolute_error,root_mean_squared_error,val_RMSE_T,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,186.83126831054688,0.1408543884754181,0.291195273399353,0.37530574202537537,147.97727966308594,0.08964119106531143,0.22518126666545868,0.2994014024734497
1,130.80157470703125,0.07053428143262863,0.20890280604362488,0.2655829191207886,110.31698608398438,0.04938294738531113,0.17146441340446472,0.22222274541854858
2,98.2239990234375,0.039063628762960434,0.15949736535549164,0.19764521718025208,86.03579711914062,0.02974376082420349,0.13617058098316193,0.1724637895822525
3,76.22616577148438,0.023604361340403557,0.12377374619245529,0.1536371111869812,69.1934585571289,0.019111260771751404,0.1099420040845871,0.13824348151683807
4,61.638858795166016,0.015579680912196636,0.09869957715272903,0.1248185932636261,58.77682876586914,0.013719202019274235,0.09045986831188202,0.11712899804115295
5,53.10428237915039,0.011702393181622028,0.08235109597444534,0.10817760229110718,53.48389434814453,0.011314170435070992,0.07887953519821167,0.10636808723211288
6,49.261314392089844,0.00990560557693243,0.07270318269729614,0.09952691197395325,50.59940719604492,0.010124980472028255,0.07242970913648605,0.10062295943498611
7,46.68918228149414,0.009085681289434433,0.06820414215326309,0.09531883895397186,49.59083557128906,0.009735875762999058,0.07024610787630081,0.09867054224014282
8,45.87070846557617,0.008749612607061863,0.06618558615446091,0.09353936463594437,48.85190200805664,0.009458939544856548,0.06899744272232056,0.09725707769393921
9,45.80690383911133,0.00861563440412283,0.06544368714094162,0.09282044321298599,48.65239715576172,0.009388417936861515,0.06846567243337631,0.09689384698867798
10,45.71560287475586,0.008531264960765839,0.06500211358070374,0.0923648551106453,48.31879425048828,0.009265901520848274,0.06764741241931915,0.09625956416130066
11,45.47227478027344,0.008533172309398651,0.06493441015481949,0.09237517416477203,48.39243698120117,0.009290403686463833,0.06770101934671402,0.09638673812150955
12,45.281883239746094,0.008481977507472038,0.06473636627197266,0.09209764748811722,48.61912155151367,0.009375101886689663,0.067843496799469,0.09682510793209076
13,45.32330322265625,0.008432242088019848,0.06429828703403473,0.09182724356651306,48.442134857177734,0.009305203333497047,0.06743073463439941,0.09646347910165787
14,44.98158645629883,0.008404597640037537,0.06433860957622528,0.09167659282684326,48.205848693847656,0.009217713959515095,0.06744349002838135,0.09600892663002014
15,45.44865798950195,0.008375626057386398,0.06404338777065277,0.09151844680309296,48.12184143066406,0.009177615866065025,0.0669216588139534,0.09579987078905106
16,45.39204406738281,0.008363976143300533,0.0638890266418457,0.09145477414131165,48.50770950317383,0.009324097074568272,0.06736092269420624,0.09656136482954025
17,45.321083068847656,0.008343053050339222,0.06383635848760605,0.0913403108716011,48.28617858886719,0.00923170242458582,0.06707774102687836,0.09608174860477448
18,45.0624885559082,0.008293040096759796,0.06355543434619904,0.09106612950563431,47.8170166015625,0.009062264114618301,0.06644706428050995,0.09519592672586441
19,44.79917526245117,0.008243723772466183,0.06335290521383286,0.09079495817422867,49.0821533203125,0.009531369432806969,0.06800352782011032,0.09762873500585556
20,45.14291000366211,0.008276905864477158,0.06357043236494064,0.0909775048494339,47.69395065307617,0.009012394584715366,0.06640961766242981,0.09493362903594971
