epoch,RMSE_T,loss,mean_absolute_error,root_mean_squared_error,val_RMSE_T,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,357.2304992675781,0.5300626754760742,0.4632291793823242,0.6521178483963013,267.35980224609375,0.2931796908378601,0.41846174001693726,0.5414606928825378
1,240.9011993408203,0.24111023545265198,0.3660075068473816,0.4910297691822052,174.83294677734375,0.1259452849626541,0.2653930187225342,0.3548876941204071
2,159.6945037841797,0.10445795953273773,0.23705972731113434,0.3231995403766632,113.7301025390625,0.053395576775074005,0.17054955661296844,0.23107482492923737
3,104.62864685058594,0.0461512990295887,0.15758095681667328,0.21482853591442108,76.49803161621094,0.024050533771514893,0.11650288850069046,0.1550823450088501
4,76.38887023925781,0.023901931941509247,0.11487492173910141,0.15460249781608582,58.33987045288086,0.013861516490578651,0.09110735356807709,0.11773493885993958
5,62.731788635253906,0.016144858673214912,0.09608060866594315,0.12706242501735687,50.82984161376953,0.010456959716975689,0.08032714575529099,0.10225927829742432
6,57.4405517578125,0.01333655510097742,0.08725499361753464,0.11548400670289993,47.94590759277344,0.009295139461755753,0.07507100701332092,0.09641130268573761
7,54.0443229675293,0.012050495482981205,0.08240145444869995,0.10977474600076675,46.47328186035156,0.008734543807804585,0.07211174815893173,0.09345877915620804
8,52.996543884277344,0.011373166926205158,0.07922306656837463,0.10664504766464233,45.73228073120117,0.008474466390907764,0.07044477015733719,0.09205686300992966
9,51.79188919067383,0.010908867232501507,0.07697419822216034,0.10444552451372147,45.232295989990234,0.008286267518997192,0.06930561363697052,0.09102893620729446
10,50.96281433105469,0.010621905326843262,0.07538215070962906,0.10306262969970703,44.9461555480957,0.008191252127289772,0.06851517409086227,0.09050553292036057
11,50.23290252685547,0.01039140671491623,0.0740983784198761,0.10193824768066406,44.74326705932617,0.00812441948801279,0.06789194047451019,0.09013555943965912
12,49.50785446166992,0.010215967893600464,0.07282181829214096,0.10107406973838806,44.579898834228516,0.008067586459219456,0.06730920821428299,0.08981974422931671
13,49.334632873535156,0.010056092403829098,0.07202588766813278,0.10028006881475449,44.424530029296875,0.008011514320969582,0.0667700543999672,0.08950706571340561
14,49.41548538208008,0.009934504516422749,0.0712055042386055,0.09967198222875595,44.387760162353516,0.008006565272808075,0.06636634469032288,0.08947940915822983
15,49.449363708496094,0.009826434776186943,0.07062730193138123,0.0991283729672432,44.112613677978516,0.00789613276720047,0.06582419574260712,0.08886018395423889
16,48.70027542114258,0.009731516242027283,0.06991661339998245,0.09864845126867294,44.19689178466797,0.007940755225718021,0.06541141867637634,0.08911091834306717
17,48.51157760620117,0.009655090048909187,0.06967317312955856,0.0982603207230568,43.97036361694336,0.007849392481148243,0.0650760680437088,0.08859679847955704
18,48.74467849731445,0.009639376774430275,0.06954193860292435,0.09818033128976822,44.12615966796875,0.007921111769974232,0.06468760222196579,0.0890006273984909
19,48.79205322265625,0.009550636634230614,0.06865108013153076,0.09772735834121704,44.030426025390625,0.007886338047683239,0.06439685076475143,0.08880505710840225
20,48.27521514892578,0.009467743337154388,0.06842432916164398,0.09730233252048492,43.78062057495117,0.007784709800034761,0.06418479979038239,0.08823100477457047
21,47.6948356628418,0.009399333037436008,0.06798332184553146,0.09695015847682953,43.84437561035156,0.007817454636096954,0.0639207661151886,0.08841636776924133
22,47.639644622802734,0.009348894469439983,0.06785773485898972,0.09668967872858047,43.69244384765625,0.0077583459205925465,0.06362197548151016,0.0880814716219902
23,47.885902404785156,0.009321531280875206,0.06765922158956528,0.09654808044433594,43.73456573486328,0.007775811478495598,0.0634147971868515,0.08818056434392929
24,47.68532943725586,0.009259110316634178,0.06758750975131989,0.09622427076101303,43.5694694519043,0.007713690400123596,0.06326925754547119,0.08782761543989182
25,47.802772521972656,0.009209122508764267,0.06717336177825928,0.09596417099237442,43.4691276550293,0.007677555084228516,0.06291018426418304,0.08762165904045105
26,47.29376220703125,0.00918459240347147,0.06685924530029297,0.09583628177642822,43.464996337890625,0.007675220724195242,0.06281888484954834,0.08760833740234375
27,46.95245361328125,0.0091535160318017,0.06701398640871048,0.09567400813102722,43.582069396972656,0.007729746401309967,0.06250156462192535,0.0879189744591713
28,47.273807525634766,0.009112853556871414,0.06655300408601761,0.09546126425266266,43.550697326660156,0.007716544438153505,0.0623917430639267,0.0878438651561737
