epoch,RMSE_P,RMSE_T,loss,mean_absolute_error,root_mean_squared_error,val_RMSE_P,val_RMSE_T,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,5632.08447265625,216.2816619873047,0.33248570561408997,0.36873599886894226,0.5173068046569824,3909.9462890625,161.3118133544922,0.15884365141391754,0.31633564829826355,0.39855191111564636
1,3061.21875,137.6680145263672,0.10582766681909561,0.25064802169799805,0.3253116309642792,2557.8505859375,114.97129821777344,0.0718277096748352,0.2096811681985855,0.2680068910121918
2,2291.718994140625,105.59711456298828,0.05913606658577919,0.18973354995250702,0.2431790828704834,2191.189453125,95.4975814819336,0.051406409591436386,0.1764553189277649,0.22672981023788452
3,1977.0716552734375,90.7137451171875,0.043833792209625244,0.16240361332893372,0.20936523377895355,1925.8953857421875,84.35887908935547,0.0397639162838459,0.1551840454339981,0.19940891861915588
4,1769.5264892578125,81.1354751586914,0.035095829516649246,0.14459525048732758,0.18733881413936615,1742.3594970703125,76.08087158203125,0.03244169428944588,0.13901713490486145,0.18011577427387238
5,1615.1517333984375,74.66341400146484,0.02941557765007019,0.1311032623052597,0.17150969803333282,1599.0518798828125,69.80296325683594,0.027309969067573547,0.1269216388463974,0.1652572751045227
6,1511.14697265625,68.08303833007812,0.025589508935809135,0.1210346594452858,0.15996719896793365,1514.689208984375,64.64604187011719,0.024099789559841156,0.11821066588163376,0.15524107217788696
7,1444.02490234375,63.527774810791016,0.023033056408166885,0.11397058516740799,0.15176644921302795,1446.8828125,60.54518508911133,0.02170613966882229,0.11143732070922852,0.14733003079891205
8,1398.27783203125,60.27553176879883,0.021210243925452232,0.10845883935689926,0.1456373780965805,1408.0299072265625,57.82408905029297,0.020299246534705162,0.10630511492490768,0.142475426197052
9,1354.185791015625,57.49315643310547,0.019984103739261627,0.10439847409725189,0.1413651555776596,1378.515380859375,55.340293884277344,0.01916908659040928,0.10260146111249924,0.1384524703025818
10,1350.402099609375,55.93555450439453,0.01904953084886074,0.10097754001617432,0.13802003860473633,1355.1607666015625,53.64454650878906,0.018376100808382034,0.1001206785440445,0.13555847108364105
11,1335.1446533203125,54.524436950683594,0.018395185470581055,0.09897567331790924,0.1356288492679596,1338.8985595703125,52.23567199707031,0.017781702801585197,0.09840457141399384,0.13334804773330688
12,1309.8861083984375,52.838478088378906,0.0178783368319273,0.09733695536851883,0.1337098926305771,1329.898681640625,50.93326950073242,0.01734423264861107,0.09666647762060165,0.13169750571250916
13,1303.7711181640625,52.309539794921875,0.017488766461610794,0.0957929939031601,0.13224510848522186,1312.431884765625,50.133811950683594,0.016895392909646034,0.09564831107854843,0.12998227775096893
14,1299.6812744140625,51.43840789794922,0.017164437100291252,0.09470072388648987,0.13101312518119812,1311.05908203125,48.9555778503418,0.01660171151161194,0.09388323873281479,0.1288476288318634
15,1290.84912109375,50.517616271972656,0.016918504610657692,0.09386271983385086,0.13007114827632904,1306.7216796875,48.100929260253906,0.016348596662282944,0.09315278381109238,0.1278616338968277
16,1279.5145263671875,49.776123046875,0.016675744205713272,0.0928465723991394,0.12913459539413452,1287.6319580078125,47.69894790649414,0.01595056802034378,0.09230133891105652,0.1262955516576767
17,1275.105224609375,49.86967849731445,0.01646214909851551,0.09240943193435669,0.12830491364002228,1291.8992919921875,47.1978874206543,0.01593071036040783,0.09216169267892838,0.12621691823005676
18,1267.6751708984375,49.395896911621094,0.016327960416674614,0.09187137335538864,0.12778091430664062,1282.93017578125,46.71533966064453,0.01569037325680256,0.0913042202591896,0.12526121735572815
19,1262.4285888671875,48.111473083496094,0.016108861193060875,0.09111859649419785,0.126920685172081,1281.216796875,46.134910583496094,0.015529799275100231,0.0903032049536705,0.12461861968040466
20,1269.5728759765625,47.821449279785156,0.01597755216062069,0.09061944484710693,0.126402348279953,1281.064697265625,45.53605270385742,0.015399460680782795,0.08960067480802536,0.12409456074237823
21,1260.458251953125,47.866085052490234,0.01579604297876358,0.08998721092939377,0.1256823092699051,1276.7930908203125,45.19548416137695,0.015272076241672039,0.08920329064130783,0.12358023971319199
22,1253.2523193359375,46.85071563720703,0.015670934692025185,0.08948863297700882,0.1251836121082306,1272.5556640625,44.79017639160156,0.015105260536074638,0.0884515792131424,0.12290345877408981
23,1262.4459228515625,47.03789138793945,0.015656383708119392,0.08944302797317505,0.1251254826784134,1271.14990234375,44.52589797973633,0.015040252357721329,0.08813438564538956,0.12263870984315872
24,1252.7781982421875,46.82100296020508,0.015595068223774433,0.08909676223993301,0.12488020956516266,1266.896728515625,44.26310729980469,0.01491937879472971,0.08784697949886322,0.1221449077129364
25,1239.0418701171875,46.32668685913086,0.015391255728900433,0.08843745291233063,0.12406150251626968,1266.12890625,43.99046325683594,0.014837096445262432,0.08713927865028381,0.12180761992931366
26,1235.892578125,46.457984924316406,0.01529904454946518,0.08792729675769806,0.12368930876255035,1269.5223388671875,43.751686096191406,0.014858243986964226,0.08699917793273926,0.12189439684152603
27,1242.7347412109375,46.57989501953125,0.015170551836490631,0.08775436878204346,0.12316879630088806,1257.5113525390625,43.771663665771484,0.014650153927505016,0.08680351823568344,0.12103781849145889
28,1232.2562255859375,45.67314529418945,0.015108505263924599,0.08753360062837601,0.12291666120290756,1253.15478515625,43.47502136230469,0.014525511302053928,0.08602776378393173,0.12052182853221893
29,1238.7371826171875,45.60435104370117,0.01503097452223301,0.0877094641327858,0.12260087579488754,1255.34619140625,43.145206451416016,0.014490069821476936,0.08577404171228409,0.12037470936775208
30,1233.900390625,45.48859405517578,0.014912639744579792,0.0866822823882103,0.12211731821298599,1248.8585205078125,43.37717819213867,0.01444381382316351,0.08559465408325195,0.12018241733312607
31,1225.396484375,45.54926681518555,0.014843322336673737,0.08675067126750946,0.12183317542076111,1254.12060546875,43.17301940917969,0.01449053455144167,0.08552570641040802,0.12037663906812668
32,1232.125244140625,45.45819091796875,0.014798786491155624,0.08641756325960159,0.12165026366710663,1260.9832763671875,43.009910583496094,0.014566260389983654,0.08563846349716187,0.12069076299667358
33,1227.3857421875,45.338096618652344,0.014706659130752087,0.08646386861801147,0.12127101421356201,1244.61962890625,42.95954895019531,0.014277982525527477,0.0852743461728096,0.11949051171541214
34,1215.249755859375,45.51532745361328,0.014627032913267612,0.08599071949720383,0.12094227224588394,1242.2978515625,42.825477600097656,0.01421725656837225,0.08500885218381882,0.11923614144325256
35,1221.04052734375,44.878379821777344,0.014637940563261509,0.08590054512023926,0.12098735570907593,1247.84912109375,42.7403678894043,0.014292724430561066,0.08497066795825958,0.11955218762159348
