epoch,RMSE_P,RMSE_T,loss,mean_absolute_error,root_mean_squared_error,val_RMSE_P,val_RMSE_T,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,5805.86181640625,343.49298095703125,0.486874520778656,0.4337945282459259,0.6262862682342529,4676.02685546875,330.7547912597656,0.37707945704460144,0.4750056564807892,0.6140679717063904
1,3999.38525390625,288.72674560546875,0.28489816188812256,0.40477481484413147,0.5337585806846619,3433.903564453125,276.4235534667969,0.23919489979743958,0.3809197247028351,0.48907554149627686
2,3090.507080078125,243.70069885253906,0.18866066634655,0.3321959674358368,0.434350848197937,2833.30078125,233.95741271972656,0.16871143877506256,0.3206624984741211,0.41074496507644653
3,2615.177490234375,206.98587036132812,0.13596771657466888,0.2820020318031311,0.36873799562454224,2458.4501953125,200.5712127685547,0.1251312792301178,0.27611279487609863,0.3537389934062958
4,2314.880859375,180.02175903320312,0.10343575477600098,0.24666348099708557,0.3216142952442169,2220.3759765625,172.88487243652344,0.0961015447974205,0.2422003149986267,0.31000250577926636
5,2127.212158203125,154.5819549560547,0.08085957169532776,0.2184588462114334,0.2843581736087799,2027.94970703125,150.44976806640625,0.07545958459377289,0.21414244174957275,0.2746990919113159
6,1957.599609375,135.79774475097656,0.06463375687599182,0.19547449052333832,0.25423169136047363,1874.99267578125,131.8350830078125,0.06042740121483803,0.19152933359146118,0.2458198517560959
7,1816.26806640625,118.34149169921875,0.05232209339737892,0.17606490850448608,0.22874023020267487,1758.5350341796875,116.67256927490234,0.049760881811380386,0.17335349321365356,0.22307147085666656
8,1746.712646484375,106.2907485961914,0.04359888657927513,0.16033576428890228,0.2088034600019455,1680.29931640625,104.74845886230469,0.042431142181158066,0.15945017337799072,0.20598821341991425
9,1646.743896484375,96.10273742675781,0.03745713457465172,0.14856162667274475,0.19353845715522766,1615.949462890625,95.37692260742188,0.037010397762060165,0.14852699637413025,0.1923808604478836
10,1551.6351318359375,87.34390258789062,0.03308262303471565,0.1396164447069168,0.18188628554344177,1568.37841796875,87.95722961425781,0.033129334449768066,0.1395837366580963,0.18201464414596558
11,1513.5372314453125,82.03633117675781,0.029879817739129066,0.1324971467256546,0.17285779118537903,1529.128662109375,82.42430877685547,0.030315281823277473,0.13299041986465454,0.17411284148693085
12,1486.3255615234375,76.9267578125,0.027523202821612358,0.12693940103054047,0.16590118408203125,1501.79150390625,77.77436828613281,0.028183938935399055,0.12774759531021118,0.16788072884082794
13,1444.296630859375,72.71288299560547,0.025735750794410706,0.12294824421405792,0.1604236513376236,1483.318359375,74.19410705566406,0.026649614796042442,0.12413597106933594,0.16324709355831146
14,1423.989013671875,70.15084075927734,0.024238422513008118,0.1190536692738533,0.15568694472312927,1455.803466796875,71.45520782470703,0.025265436619520187,0.12046941369771957,0.1589510440826416
15,1403.1256103515625,67.49547576904297,0.023034097626805305,0.11606349050998688,0.15176987648010254,1434.94482421875,68.86824035644531,0.024087263271212578,0.11749286949634552,0.15520071983337402
16,1373.7039794921875,65.13328552246094,0.021992897614836693,0.11325786262750626,0.14830002188682556,1417.5196533203125,66.90900421142578,0.02318628504872322,0.11510203778743744,0.15227045118808746
17,1361.0416259765625,63.85765838623047,0.02111281268298626,0.11103805154561996,0.14530248939990997,1398.0777587890625,65.49960327148438,0.022414792329072952,0.11306005716323853,0.14971570670604706
18,1338.94189453125,62.23517608642578,0.020338546484708786,0.10905390977859497,0.1426132768392563,1377.204345703125,63.92186737060547,0.02159607969224453,0.11068836599588394,0.14695604145526886
19,1313.5537109375,60.37249755859375,0.01965451054275036,0.10694343596696854,0.14019453525543213,1362.5025634765625,62.75855255126953,0.02100195176899433,0.10905564576387405,0.1449204981327057
20,1296.0078125,59.20329284667969,0.019038014113903046,0.10510250180959702,0.13797831535339355,1342.8724365234375,61.8438720703125,0.020389558747410774,0.10727241635322571,0.1427920162677765
21,1280.10009765625,58.83646774291992,0.018485942855477333,0.10340750217437744,0.13596302270889282,1331.31201171875,60.93869400024414,0.019942613318562508,0.10605473071336746,0.14121831953525543
22,1262.1524658203125,57.43100357055664,0.018003351986408234,0.10211330652236938,0.134176567196846,1311.8369140625,60.13688278198242,0.019383585080504417,0.10446495562791824,0.13922494649887085
23,1244.815673828125,57.11647415161133,0.017531121149659157,0.10052808374166489,0.1324051469564438,1298.9385986328125,59.46964645385742,0.018984174355864525,0.1032932698726654,0.13778305053710938
24,1242.0550537109375,56.50651931762695,0.01713506132364273,0.0993356928229332,0.13090096414089203,1284.45068359375,58.81266784667969,0.018562128767371178,0.10208836197853088,0.13624289631843567
25,1220.6998291015625,55.6634407043457,0.016727827489376068,0.09808027744293213,0.12933610379695892,1267.8807373046875,58.25807189941406,0.01812470331788063,0.10077206790447235,0.134628027677536
26,1197.6749267578125,55.09956741333008,0.016387607902288437,0.09685636311769485,0.12801408767700195,1253.4349365234375,57.62073516845703,0.01772572100162506,0.0995529368519783,0.13313797116279602
27,1191.3157958984375,54.628265380859375,0.016053715720772743,0.09576567262411118,0.12670324742794037,1244.3074951171875,57.10988998413086,0.017436735332012177,0.09863773733377457,0.13204823434352875
28,1188.3782958984375,53.73299026489258,0.015738030895590782,0.09468419849872589,0.12545131146907806,1230.5184326171875,56.69070816040039,0.017097551375627518,0.0975385531783104,0.13075760006904602
29,1174.2593994140625,53.778236389160156,0.015441984869539738,0.09377537667751312,0.12426578253507614,1217.4837646484375,56.19221496582031,0.016758564859628677,0.09655354171991348,0.12945488095283508
30,1150.1396484375,53.07049560546875,0.015189080499112606,0.0929032489657402,0.12324399501085281,1205.652099609375,55.8148078918457,0.01646733283996582,0.09566355496644974,0.12832510471343994
31,1146.8001708984375,53.05707931518555,0.01494918204843998,0.09206853806972504,0.12226685136556625,1193.4273681640625,55.47397994995117,0.016178356483578682,0.09479912370443344,0.12719416618347168
32,1138.0782470703125,51.92429733276367,0.014705536887049675,0.09123635292053223,0.12126638740301132,1180.2467041015625,54.98391342163086,0.0158547256141901,0.0935882106423378,0.1259155422449112
33,1125.8179931640625,51.71140670776367,0.014459147118031979,0.090364970266819,0.12024619430303574,1171.1884765625,54.586669921875,0.015610248781740665,0.09274083375930786,0.12494099140167236
34,1117.611572265625,51.23878479003906,0.014223672449588776,0.08940651267766953,0.11926303803920746,1158.32275390625,54.177547454833984,0.01531357504427433,0.09164109081029892,0.1237480416893959
35,1107.115234375,50.824764251708984,0.013987358659505844,0.08864404261112213,0.11826816201210022,1148.3402099609375,53.82880401611328,0.015070922672748566,0.09080443531274796,0.12276368588209152
36,1095.4359130859375,50.71967315673828,0.013789599761366844,0.08769141882658005,0.11742912232875824,1138.74462890625,53.49330139160156,0.014847565442323685,0.08985821157693863,0.12185058742761612
37,1099.8741455078125,50.51663589477539,0.013602260500192642,0.08704432845115662,0.1166287288069725,1124.9381103515625,53.02183532714844,0.014533625915646553,0.08867935091257095,0.12055549025535583
38,1088.625,50.163963317871094,0.013387298211455345,0.08641515672206879,0.11570349335670471,1118.71240234375,52.60484313964844,0.014336139895021915,0.08798661082983017,0.11973362416028976
39,1076.952392578125,49.50261688232422,0.013226502574980259,0.08565650880336761,0.11500653624534607,1109.3935546875,52.201011657714844,0.014105753973126411,0.08720438182353973,0.118767648935318
40,1073.2203369140625,49.882240295410156,0.013035282492637634,0.08506634831428528,0.11417216807603836,1096.989501953125,51.72129440307617,0.013824235647916794,0.08618027716875076,0.11757650971412659
