epoch,RMSE_T,loss,mean_absolute_error,root_mean_squared_error,val_RMSE_T,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,103.31548309326172,0.05791524425148964,0.14764602482318878,0.21982747316360474,50.68852996826172,0.01037911232560873,0.07581232488155365,0.10187792778015137
1,48.315521240234375,0.009596915915608406,0.06874663382768631,0.097963847219944,43.90589904785156,0.007802530191838741,0.062431398779153824,0.0883319303393364
2,46.40510177612305,0.008884645998477936,0.06480324268341064,0.0942583978176117,41.821075439453125,0.007072130683809519,0.05943119153380394,0.08409596234560013
3,46.35249328613281,0.008811489678919315,0.06517698615789413,0.09386953711509705,41.45295715332031,0.006928019691258669,0.05882546305656433,0.08323472738265991
4,46.30556106567383,0.008802033960819244,0.06492733210325241,0.09381915628910065,41.391990661621094,0.006876351311802864,0.058922819793224335,0.0829237699508667
5,46.15952682495117,0.008769022300839424,0.064010851085186,0.09364305436611176,42.20487976074219,0.007172713056206703,0.06083034723997116,0.08469187468290329
6,46.34521484375,0.008908857591450214,0.06565384566783905,0.0943867415189743,41.41796875,0.006916087586432695,0.058272991329431534,0.08316301554441452
7,46.30570983886719,0.008758424781262875,0.06454440951347351,0.09358645975589752,41.41999816894531,0.006911432836204767,0.05783596634864807,0.08313503116369247
8,46.0640983581543,0.008580620400607586,0.06363411247730255,0.09263163805007935,41.593406677246094,0.006980745121836662,0.058252736926078796,0.08355085551738739
9,45.97965621948242,0.008587437681853771,0.06335730850696564,0.09266842901706696,41.62288284301758,0.006985184736549854,0.05898869410157204,0.08357741683721542
10,45.29487609863281,0.008499650284647942,0.06308604776859283,0.09219355136156082,41.98190689086914,0.007107757031917572,0.05790659040212631,0.08430751413106918
11,46.13641357421875,0.008599715307354927,0.06322609633207321,0.09273464977741241,42.5909309387207,0.0072728428058326244,0.06043343245983124,0.08528096228837967
12,45.7283821105957,0.008685789071023464,0.0636921375989914,0.09319758415222168,41.521305084228516,0.006948795635253191,0.058262936770915985,0.08335943520069122
13,45.99720764160156,0.00859515368938446,0.0637679249048233,0.09271005541086197,42.5572395324707,0.007285739295184612,0.05959064140915871,0.08535654842853546
14,46.12765121459961,0.008683421649038792,0.06349601596593857,0.09318488091230392,41.43080139160156,0.006933411117643118,0.05873548239469528,0.08326710760593414
15,47.0195426940918,0.009077592752873898,0.06540041416883469,0.09527640044689178,41.68470764160156,0.007015084847807884,0.05840618535876274,0.08375610411167145
16,47.47002410888672,0.009174535982310772,0.06635842472314835,0.09578379988670349,42.07106018066406,0.007165675051510334,0.06027323380112648,0.08465030789375305
17,46.360694885253906,0.008758148178458214,0.06478312611579895,0.09358497709035873,41.9741096496582,0.0071258642710745335,0.059637513011693954,0.08441483229398727
18,47.05183410644531,0.009346215054392815,0.06736484169960022,0.0966758280992508,40.96586990356445,0.0067555843852460384,0.05755777657032013,0.08219236135482788
19,45.680267333984375,0.00852973386645317,0.06275197118520737,0.09235655516386032,42.40193557739258,0.007268160581588745,0.05934850126504898,0.08525350689888
20,46.16509246826172,0.008692285977303982,0.06414937973022461,0.09323243051767349,41.55263137817383,0.00697961263358593,0.05758350342512131,0.08354407548904419
21,45.744144439697266,0.008539418689906597,0.06325972825288773,0.09240897744894028,43.04716491699219,0.007490134797990322,0.06056675687432289,0.08654556423425674
22,46.378211975097656,0.008839141577482224,0.0651615783572197,0.09401670843362808,42.42412185668945,0.007279091514647007,0.05978937819600105,0.08531758934259415
23,46.25543212890625,0.008782469667494297,0.06418199092149734,0.09371483325958252,42.384185791015625,0.007279357872903347,0.06096190586686134,0.0853191539645195
