epoch,RMSE_T,loss,mean_absolute_error,root_mean_squared_error,val_RMSE_T,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,352.3792419433594,0.5080134868621826,0.484655499458313,0.6385540962219238,301.24993896484375,0.36919477581977844,0.5064555406570435,0.6076139807701111
1,274.3641662597656,0.3040398359298706,0.45552948117256165,0.5513980984687805,235.39862060546875,0.22626441717147827,0.3936842381954193,0.4756726026535034
2,211.30914306640625,0.1834857165813446,0.3530811071395874,0.42835232615470886,183.6025390625,0.13809889554977417,0.3054172694683075,0.3716166019439697
3,163.5863494873047,0.10960624366998672,0.2708461582660675,0.33106833696365356,141.98619079589844,0.08293911069631577,0.23225761950016022,0.2879915237426758
4,125.25811767578125,0.0639413446187973,0.20394426584243774,0.252866268157959,108.10699462890625,0.04830167442560196,0.17316323518753052,0.21977642178535461
5,95.1866455078125,0.03689396008849144,0.15105797350406647,0.19207800924777985,83.0964126586914,0.028605226427316666,0.12840551137924194,0.16913080215454102
6,74.99138641357422,0.022796550765633583,0.11544892936944962,0.15098527073860168,67.40476989746094,0.018776537850499153,0.10089263319969177,0.13702750205993652
7,63.63571548461914,0.01648874767124653,0.09636878222227097,0.1284085214138031,58.94694519042969,0.014274243265390396,0.08687388151884079,0.119474858045578
8,57.79792785644531,0.01377881783992052,0.08667140454053879,0.11738321185112,54.26953887939453,0.01203199289739132,0.07958096265792847,0.10969043523073196
9,55.46075439453125,0.012459108605980873,0.08177376538515091,0.11162037402391434,52.02153778076172,0.011028294451534748,0.07595892250537872,0.10501568764448166
10,53.83355712890625,0.011794599704444408,0.07870689779520035,0.10860294848680496,50.45392608642578,0.010361655615270138,0.07340293377637863,0.10179221630096436
11,52.702415466308594,0.011310271918773651,0.07670500874519348,0.10634975880384445,49.361846923828125,0.009925625286996365,0.07159466296434402,0.09962743520736694
12,51.36320114135742,0.010959921404719353,0.07486401498317719,0.10468964278697968,48.64881896972656,0.009640660136938095,0.07039960473775864,0.09818686544895172
13,51.05979537963867,0.01066854503005743,0.07345476746559143,0.10328865051269531,47.95917510986328,0.009379184804856777,0.06930717825889587,0.09684619307518005
14,50.77742004394531,0.010446346364915371,0.07237817347049713,0.10220737010240555,47.431861877441406,0.009187632240355015,0.06825020164251328,0.09585213661193848
15,49.66714859008789,0.01024016086012125,0.07119007408618927,0.10119368135929108,47.05867385864258,0.009049438871443272,0.06765752285718918,0.09512853622436523
16,49.48514175415039,0.010084775276482105,0.07038965821266174,0.10042297840118408,46.582977294921875,0.008876010775566101,0.06691183149814606,0.09421258419752121
17,49.03219223022461,0.009958146139979362,0.06966863572597504,0.09979051351547241,46.33348083496094,0.00878860056400299,0.06641320884227753,0.09374753385782242
18,48.88541030883789,0.00986367929726839,0.06900721043348312,0.0993160605430603,46.07506561279297,0.008698116056621075,0.065988689661026,0.09326369315385818
19,48.86204147338867,0.009767149575054646,0.06861148029565811,0.09882888942956924,45.85267639160156,0.008623484522104263,0.06554790586233139,0.09286271780729294
20,48.64311599731445,0.009695393964648247,0.06803935021162033,0.09846518933773041,45.77247619628906,0.008603628724813461,0.06519800424575806,0.0927557498216629
21,48.397953033447266,0.009662089869379997,0.06784912198781967,0.09829592704772949,45.7119026184082,0.00858661811798811,0.06498224288225174,0.09266400337219238
22,48.03016662597656,0.009591322392225266,0.06754111498594284,0.09793529659509659,45.33721923828125,0.00844553578644991,0.06465104967355728,0.09189959615468979
23,48.56356430053711,0.009542112238705158,0.06716075539588928,0.09768373519182205,45.404850006103516,0.00847128126770258,0.06465284526348114,0.0920395627617836
24,48.166709899902344,0.009495844133198261,0.06691641360521317,0.09744662046432495,45.230201721191406,0.008412448689341545,0.06430521607398987,0.09171940386295319
25,47.83794021606445,0.00946313887834549,0.06667265295982361,0.0972786694765091,45.119850158691406,0.008368384093046188,0.06424451619386673,0.0914788693189621
26,48.05128860473633,0.009460309520363808,0.06657724827528,0.0972641259431839,45.02861404418945,0.008333724923431873,0.06418602168560028,0.09128923714160919
27,47.76905059814453,0.009393006563186646,0.06629977375268936,0.096917524933815,45.04258728027344,0.008345215581357479,0.06389385461807251,0.09135214984416962
28,47.53045654296875,0.009386991150677204,0.06624309718608856,0.09688648581504822,44.87443542480469,0.008275896310806274,0.06390177458524704,0.09097195416688919
29,47.96194839477539,0.009371268562972546,0.06596150249242783,0.09680531173944473,44.96636199951172,0.00831497460603714,0.06374368816614151,0.09118648618459702
30,47.61109924316406,0.009338568896055222,0.06602754443883896,0.09663627296686172,44.64336013793945,0.008193578571081161,0.06343289464712143,0.09051838517189026
31,47.54806900024414,0.009314706549048424,0.0658874362707138,0.09651272743940353,44.83995819091797,0.00827481783926487,0.06338702142238617,0.09096602350473404
32,47.7147102355957,0.009286383166909218,0.06563203036785126,0.09636588394641876,44.51469421386719,0.00814618170261383,0.0631374791264534,0.09025619924068451
33,47.43196487426758,0.00923928152769804,0.06561560928821564,0.09612118452787399,44.66645050048828,0.008206726051867008,0.0630958080291748,0.09059098362922668
34,47.6837043762207,0.009218546561896801,0.06542067974805832,0.09601326286792755,44.38418197631836,0.008098196238279343,0.0628080815076828,0.08998997509479523
35,47.3282585144043,0.009193453937768936,0.06538523733615875,0.09588249772787094,44.55520248413086,0.008163506165146828,0.06290482729673386,0.0903521254658699
36,46.92983627319336,0.009164208546280861,0.065048947930336,0.09572987258434296,44.23799133300781,0.008039251901209354,0.0625666156411171,0.08966187387704849
37,47.670631408691406,0.009142408147454262,0.06506266444921494,0.0956159383058548,44.19797897338867,0.00802643597126007,0.06239379197359085,0.08959037810564041
38,47.01267623901367,0.009116564877331257,0.06497835367918015,0.09548070281744003,44.28579330444336,0.008050750009715557,0.06252855062484741,0.08972597867250443
39,46.68043518066406,0.009108735248446465,0.0649256557226181,0.09543969482183456,44.08053970336914,0.007974283769726753,0.06222591921687126,0.08929884433746338
40,46.954566955566406,0.009078465402126312,0.0647919774055481,0.09528098255395889,44.14198684692383,0.008000744506716728,0.0621647872030735,0.08944687992334366
41,46.95542907714844,0.009055686183273792,0.06472961604595184,0.09516137093305588,43.92789840698242,0.007917863316833973,0.06191464513540268,0.08898237347602844
42,46.82986068725586,0.00906073022633791,0.06467034667730331,0.09518786519765854,43.89259338378906,0.007905370555818081,0.06186142936348915,0.08891215175390244
43,46.86636734008789,0.009033296257257462,0.06448498368263245,0.09504365175962448,43.81831741333008,0.007876293733716011,0.06171291321516037,0.08874848484992981
44,46.246238708496094,0.009012359194457531,0.06448881328105927,0.09493344277143478,43.92417526245117,0.007916920818388462,0.06180696189403534,0.08897708356380463
45,46.42924118041992,0.008993941359221935,0.06434217095375061,0.09483639150857925,43.76991653442383,0.007859769277274609,0.06158122047781944,0.08865533769130707
46,46.70674133300781,0.008992723189294338,0.064385786652565,0.0948299691081047,43.823490142822266,0.0078809205442667,0.06164471060037613,0.08877454698085785
47,46.96009063720703,0.008967667818069458,0.06428396701812744,0.09469777345657349,43.68868637084961,0.007822996936738491,0.06143847480416298,0.088447704911232
48,46.53116989135742,0.008959855884313583,0.06424795091152191,0.09465651214122772,43.66938018798828,0.007814191281795502,0.061437785625457764,0.08839791268110275
49,47.08494186401367,0.008933361619710922,0.0640951544046402,0.09451646357774734,43.65220642089844,0.007815027609467506,0.06131695583462715,0.0884026437997818
50,46.51504135131836,0.00893004983663559,0.0640878677368164,0.09449893981218338,43.4155387878418,0.007722221780568361,0.06109694018959999,0.08787617087364197
51,46.783626556396484,0.00894011091440916,0.06417155265808105,0.09455215930938721,43.38762664794922,0.007711732294410467,0.06103423982858658,0.08781646937131882
52,46.651790618896484,0.008925878442823887,0.06401526182889938,0.0944768637418747,43.29796600341797,0.007666763383895159,0.06132976710796356,0.08756005764007568
53,46.1141357421875,0.008869635872542858,0.06419268995523453,0.09417874366044998,43.55112838745117,0.007774637080729008,0.061223942786455154,0.08817390352487564
54,46.42420959472656,0.008891632780432701,0.0640079528093338,0.0942954570055008,43.30579376220703,0.0076682125218212605,0.06107226386666298,0.08756832778453827
